relatedItem_collection,name,nameType,nameRelator,name_authority,name_authority_identifier,name 2,nameRelator 2,nameType 2,name_authority 2,name_authority_identifier 2,keyDate_start,keyDate_end,dateQualifier,dateCreated,abstract,abstract 2,item - featured,identifier_clio,identifier_omeka,typeOfResource,language,location_url_ObjectInContext,physicalLocation,physicalLocation_authority,shelfLocator,sublocation,note,note 2,note 3,note_filename,digitalOrigin,extent,form,form_authority,form_authority_identifier,form_originalFormat,form_originalFormat 1,place,place_authority,place_authority_identifier,relatedItem_Project,projectURL,note_ownership,publisher,languageOfCataloging,subject_topic,subject_topic_authority,subject_topic_authority_identifier,subject_topic 2,subject_topic_authority 2,subject_topic_authority_identifier 2,subject_topic 3,subject_topic_authority 3,subject_topic_authority_identifier 3,subject_topic 4,subject_topic_authority 4,subject_topic_authority_identifier 4,subject_name,subject_name_authority,subject_name_authority_identifier,subject_name 2,subject_name_authority 2,subject_name_authority_identifier 2,subject_title,subject_title_authority,subject_title_authority_identifier,subject_geographic,subject_geographic_authority,subject_geographic_authority_identifier,subject_geographic_hierarchical_street,subject_geographic_hierarchical_borough,subject_geographic_hierarchical_city,subject_geographic_hierarchical_state,subject_geographic_hierarchical_province,subject_geographic_hierarchical_country,subject_temporal,item - public,title_nonsort,title,partName,identifier_title,title2_nonsort,title2,title2_type
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,Flat card with articulated figure. Male trainer. Circus ring setting.,,0,,1691,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery1,NNC-RB,marcorg,"DM number: P30.10,  Box:  24",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_p30.10,reformatted digital,"3-5/8"" x 3-5/8""",objects,aat,,paper,Pantins,United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Puppets,fast,http://id.worldcat.org/fast/1084235,Circus performers,fast,http://id.worldcat.org/fast/861671,Horse trainers,fast,http://id.worldcat.org/fast/960545,,,,,,,,,,,,,,,,,,,,,,,1,,Horse With Trainer Pantin,,dramaticmuseum_htp_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,Flat card with articulated figure. Stage setting.,,0,,1690,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery2,NNC-RB,marcorg,"DM number: P30.09,  Box:  24",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_p30.09,reformatted digital,"3-5/8"" x 3-5/8""",objects,aat,,paper,Pantins,United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Puppets,fast,http://id.worldcat.org/fast/1084235,Circus performers,fast,http://id.worldcat.org/fast/861671,Clowns,fast,http://id.worldcat.org/fast/864913,Dogs,fast,http://id.worldcat.org/fast/896265,,,,,,,,,,,,,,,,,,,,1,,Clown With Two Dogs On See-saw Pantin,,dramaticmuseum_ctd_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,Flat card with articulated figure: clown pivoted at hips. Circus ring setting.,,0,,1689,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery2,NNC-RB,marcorg,"DM number: P30.08,  Box:  24",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_p30.08,reformatted digital,"3-5/8"" x 3-5/8""",objects,aat,,paper,Pantins,United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Puppets,fast,http://id.worldcat.org/fast/1084235,Circus performers,fast,http://id.worldcat.org/fast/861671,Clowns,fast,http://id.worldcat.org/fast/864913,Dogs,fast,http://id.worldcat.org/fast/896265,,,,,,,,,,,,,,,,,,,,1,,Clown Musician And Dog Pantin,,dramaticmuseum_cdp_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,Flat card with articulated figure: female trainer; elephant's head body pivoted at neck. Circus ring setting.,,0,,1688,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery2,NNC-RB,marcorg,"DM number: P30.07,  Box:  24",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_p30.07,reformatted digital,"3-5/8"" x 3-5/8""",objects,aat,,paper,Pantins,United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Puppets,fast,http://id.worldcat.org/fast/1084235,Circus performers,fast,http://id.worldcat.org/fast/861671,Elephants,fast,http://id.worldcat.org/fast/908011,Elephant trainers,fast,http://id.worldcat.org/fast/908009,,,,,,,,,,,,,,,,,,,,1,,Elephant And Trainer Pantin,,dramaticmuseum_etp_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,"Flat card with articulated figure: male, body pivoted at center of loop.",,0,,1687,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery1,NNC-RB,marcorg,"DM number: P30.06,  Box:  24",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_p30.06,reformatted digital,"3-5/8"" x 3-5/8""",objects,aat,,paper,Pantins,United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Puppets,fast,http://id.worldcat.org/fast/1084235,Circus performers,fast,http://id.worldcat.org/fast/861671,Cyclists,fast,http://id.worldcat.org/fast/885905,,,,,,,,,,,,,,,,,,,,,,,1,,Loop-the-loop Bicyclist Pantin,,dramaticmuseum_llp_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,"Flat card with articulated figure: male, body pivoted at hips. Stage setting.",,0,,1686,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery2,NNC-RB,marcorg,"DM number: P30.05,  Box:  24",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_p30.05,reformatted digital,"3-5/8"" x 3-5/8""",objects,aat,,paper,Pantins,United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Puppets,fast,http://id.worldcat.org/fast/1084235,Circus performers,fast,http://id.worldcat.org/fast/861671,Gymnasts,fast,http://id.worldcat.org/fast/949630,,,,,,,,,,,,,,,,,,,,,,,1,,Horizontal Bar Gymnast Pantin,,dramaticmuseum_hbg_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,"Flat card with articulated figure: male, legs pivoted at hips. Circus ring setting.",,0,,1685,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery1,NNC-RB,marcorg,"DM number: P30.04,  Box:  24",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_p30.04,reformatted digital,"3-5/8"" x 3-5/8""",objects,aat,,paper,Pantins,United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Puppets,fast,http://id.worldcat.org/fast/1084235,Circus performers,fast,http://id.worldcat.org/fast/861671,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Trapeze Artist Pantin,,dramaticmuseum_tap_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,"Flat card with articulated figure: female, whole body except left leg pivoted. Circus ring setting.",,0,,1684,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery1,NNC-RB,marcorg,"DM number: P30.03,  Box:  24",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_p30.03,reformatted digital,"3-5/8"" x 3-5/8""",objects,aat,,paper,Pantins,United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Puppets,fast,http://id.worldcat.org/fast/1084235,Circus performers,fast,http://id.worldcat.org/fast/861671,Aerialists,fast, http://id.worldcat.org/fast/798151,,,,,,,,,,,,,,,,,,,,,,,1,,Wire Walker Pantin,,dramaticmuseum_wwp_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,"Flat card with articulated figure: female, left leg pivoted. Stage setting.",,0,,1683,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery2,NNC-RB,marcorg,"DM number: P30.02,  Box:  24",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_p30.02,reformatted digital,"3-5/8"" x 3-5/8""",objects,aat,,paper,Pantins,United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Puppets,fast,http://id.worldcat.org/fast/1084235,Circus performers,fast,http://id.worldcat.org/fast/861671,Dancers,fast,http://id.worldcat.org/fast/887581,,,,,,,,,,,,,,,,,,,,,,,1,,Toe Dancer Pantin,,dramaticmuseum_tda_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,"Flat card with articulated figure: male, pivoted at hips. Stage setting.",,0,,1682,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery1,NNC-RB,marcorg,"DM number: P30.01,  Box:  24",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_p30.01,reformatted digital,"3-5/8"" x 3-5/8""",objects,aat,,paper,Pantins,United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Puppets,fast,http://id.worldcat.org/fast/1084235,Circus performers,fast,http://id.worldcat.org/fast/861671,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Weight-lifter Pantin,,dramaticmuseum_wlp_000,,,
Dramatic Museum Realia,"Bufano, Remo",personal,,naf,http://id.loc.gov/authorities/names/no97062958,,,,,,1894,1948,approximate,1894-1948,For a production of Jack the Giant Killer.,,0,,1681,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery1,NNC-RB,marcorg,"DM number: P47.04,  Box:  49",,,,,rbml_realia_p47.04,reformatted digital,"51.5""",objects,aat,,"wood, cloth, papier mache, fur",Marionettes (stringed puppets),United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"Cooper Union Museum (Remo Bufano Studios, Inc.), 1953",,eng,Marionettes,fast,http://id.worldcat.org/fast/1010062,Giants,fast,http://id.worldcat.org/fast/942497,,,,,,,,,,,,,Jack the Giant-Killer,fast,http://id.worldcat.org/fast/1368423,,,,,,,,,,,1,,Giant Marionette,,dramaticmuseum_gma_000,,,
Dramatic Museum Realia,"Bufano, Remo",personal,,naf,http://id.loc.gov/authorities/names/no97062958,,,,,,1923,,,1923,For Bufano's production of Orlando Furioso.,,0,,1680,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery1,NNC-RB,marcorg,"DM number: P47.05,  Box:  48",,,,,rbml_realia_p47.05,reformatted digital,"67"" (nose-tail)",objects,aat,,"cloth, metal",Marionettes (stringed puppets),United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"Cooper Union Museum (Remo Bufano Studios, Inc.), 1953",,eng,Marionettes,fast,http://id.worldcat.org/fast/1010062,Dragons,fast,http://id.worldcat.org/fast/897397,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Dragon Marionette,,dramaticmuseum_dmd_000,,,
Dramatic Museum Realia,"Bufano, Remo",personal,,naf,http://id.loc.gov/authorities/names/no97062958,,,,,,1924,,,1924,For a performance of the Manuel de Falla opera El Retablo de Maese Pedro.,,0,,1679,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery2,NNC-RB,marcorg,"DM number: P47.03,  Box:  59",,,,,rbml_realia_p47.03-3,reformatted digital,"60""",objects,aat,,"cloth, wood, papier mache, metal",Marionettes (stringed puppets),United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"Cooper Union Museum (Remo Bufano Studios, Inc.), 1953",,eng,Marionettes,fast,http://id.worldcat.org/fast/1010062,Don Quixote (Fictitious character),fast,http://id.worldcat.org/fast/896802,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Don Quixote Marionette,Head,dramaticmuseum_dqb_002,,,
Dramatic Museum Realia,"Bufano, Remo",personal,,naf,http://id.loc.gov/authorities/names/no97062958,,,,,,1924,,,1924,For a performance of the Manuel de Falla opera El Retablo de Maese Pedro.,,0,,1678,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery2,NNC-RB,marcorg,"DM number: P47.03,  Box:  59",,,,,rbml_realia_p47.03-2,reformatted digital,"60""",objects,aat,,"cloth, wood, papier mache, metal",Marionettes (stringed puppets),United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"Cooper Union Museum (Remo Bufano Studios, Inc.), 1953",,eng,Marionettes,fast,http://id.worldcat.org/fast/1010062,Don Quixote (Fictitious character),fast,http://id.worldcat.org/fast/896802,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Don Quixote Marionette,Upper Body,dramaticmuseum_dqb_001,,,
Dramatic Museum Realia,"Bufano, Remo",personal,,naf,http://id.loc.gov/authorities/names/no97062958,,,,,,1924,,,1924,For a performance of the Manuel de Falla opera El Retablo de Maese Pedro.,,0,,1677,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery1,NNC-RB,marcorg,"DM number: P47.03,  Box:  59",,,,,rbml_realia_p47.03,reformatted digital,"60""",objects,aat,,"cloth, wood, papier mache, metal",Marionettes (stringed puppets),United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"Cooper Union Museum (Remo Bufano Studios, Inc.), 1953",,eng,Marionettes,fast,http://id.worldcat.org/fast/1010062,Don Quixote (Fictitious character),fast,http://id.worldcat.org/fast/896802,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Don Quixote Marionette,,dramaticmuseum_dqm_000,,,
Dramatic Museum Realia,"Jones, Robert Edmond, 1887-1954",personal,dsr,naf,http://id.loc.gov/authorities/names/n86102999,"Bufano, Remo",,personal,naf,http://id.loc.gov/authorities/names/no97062958,1931,,,1931,For production of Oedipus Rex presented by the League of Composers and the Philadelphia Orchestra in 1931.,,0,,1676,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery1,NNC-RB,marcorg,"DM number: P47.02,  Box:  58",,"Robert Edmond Jones, designer","Remo Bufano, maker",,rbml_realia_p47.02-2,reformatted digital,"96""",objects,aat,,"cloth, wood, papier mache",Marionettes (stringed puppets),United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"Cooper Union Museum (Remo Bufano Studios, Inc.), 1953",,eng,Marionettes,fast,http://id.worldcat.org/fast/1010062,Jocasta (Greek mythology),fast,http://id.worldcat.org/fast/983783,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"Jocasta Marionette, Detail",Lower Body,dramaticmuseum_jmd_001,,,
Dramatic Museum Realia,"Jones, Robert Edmond, 1887-1954",personal,dsr,naf,http://id.loc.gov/authorities/names/n86102999,"Bufano, Remo",,personal,naf,http://id.loc.gov/authorities/names/no97062958,1931,,,1931,For production of Oedipus Rex presented by the League of Composers and the Philadelphia Orchestra in 1931.,,0,,1675,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery2,NNC-RB,marcorg,"DM number: P47.02,  Box:  58",,"Robert Edmond Jones, designer","Remo Bufano, maker",,rbml_realia_p47.02,reformatted digital,"96""",objects,aat,,"cloth, wood, papier mache",Marionettes (stringed puppets),United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"Cooper Union Museum (Remo Bufano Studios, Inc.), 1953",,eng,Marionettes,fast,http://id.worldcat.org/fast/1010062,Jocasta (Greek mythology),fast,http://id.worldcat.org/fast/983783,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Jocasta Marionette,,dramaticmuseum_jmb_000,,,
Dramatic Museum Realia,"Jones, Robert Edmond, 1887-1954",personal,dsr,naf,http://id.loc.gov/authorities/names/n86102999,"Bufano, Remo",,personal,naf,http://id.loc.gov/authorities/names/no97062958,1931,,,1931,For production of Oedipus Rex presented by the League of Composers and the Philadelphia Orchestra in 1931.,,0,,1674,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery1,NNC-RB,marcorg,"DM number: P47.01,  Box:  57",,"Robert Edmond Jones, designer","Remo Bufano, maker",,rbml_realia_p47.01,reformatted digital,"96""",objects,aat,,"cloth, wood, papier mache",Marionettes (stringed puppets),United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"Cooper Union Museum (Remo Bufano Studios, Inc.), 1953",,eng,Marionettes,fast,http://id.worldcat.org/fast/1010062,Oedipus (Greek mythology),fast,http://id.worldcat.org/fast/1043940,,,,,,,Sophocles. Oedipus Rex,naf,http://id.loc.gov/authorities/names/n81058154,,,,,,,,,,,,,,,,,1,,Oedipus (sighted) Marionette,Upper Body,dramaticmuseum_oma_001,,,
Dramatic Museum Realia,"Bufano, Remo",personal,,naf,http://id.loc.gov/authorities/names/no97062958,,,,,,1934,1935,approximate,1934-1935,Model for the 35-foot clown in Billy Rose's production Jumbo.,,0,,1673,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_unitedstates/gallery2,NNC-RB,marcorg,"DM number: P47.06,  Box:  56",,,,,rbml_realia_p47.06,reformatted digital,"52""",objects,aat,,"cloth, metal, wood",Marionettes (stringed puppets),United States,naf,http://id.loc.gov/authorities/names/n78095330,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"Cooper Union Museum (Remo Bufano Studios, Inc.), 1953",,eng,Puppets,fast,http://id.worldcat.org/fast/1084235,Clowns,fast,http://id.worldcat.org/fast/864913,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,1,,Model For Clown Puppet,,dramaticmuseum_mfc_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Part of a set of Karagheuz puppets.,,0,,1672,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_turkey/gallery2,NNC-RB,marcorg,"DM number: P13.21,  Box:  23",,,,,rbml_realia_p13.21,reformatted digital,"14""",objects,aat,,leather,Shadow puppets,Turkey,naf,http://id.loc.gov/authorities/names/n80070818,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"Brander Matthews, with others, c.1925",,eng,Shadow puppets,fast,http://id.worldcat.org/fast/1115043,Monkeys,fast,http://id.worldcat.org/fast/1025486,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"Turkish Shadow Puppet Of Monkey On Man's Back, Holding Gun",,dramaticmuseum_tpl_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Part of a set of Karagheuz puppets.,,0,,1671,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_turkey/gallery2,NNC-RB,marcorg,"DM number: P13.20,  Box:  23",,,,,rbml_realia_p13.20,reformatted digital,"16"" x 10""",objects,aat,,leather,Shadow puppets,Turkey,naf,http://id.loc.gov/authorities/names/n80070818,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"Brander Matthews, with others, c.1925",,eng,Shadow puppets,fast,http://id.worldcat.org/fast/1115043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Turkish Shadow Puppet Of L-shaped Piece And Attachment,,dramaticmuseum_tpg_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Part of a set of Karagheuz puppets.,,0,,1670,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_turkey/gallery2,NNC-RB,marcorg,"DM number: P13.19,  Box:  23",,,,,rbml_realia_p13.19,reformatted digital,"6""",objects,aat,,leather,Shadow puppets,Turkey,naf,http://id.loc.gov/authorities/names/n80070818,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"Brander Matthews, with others, c.1925",,eng,Shadow puppets,fast,http://id.worldcat.org/fast/1115043,Trees,fast,http://id.worldcat.org/fast/1155984,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Turkish Shadow Puppet Of Trees,,dramaticmuseum_tpr_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Part of a set of Karagheuz puppets.,,0,,1669,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/puppets_turkey/gallery2,NNC-RB,marcorg,"DM number: P13.18,  Box:  23",,,,,rbml_realia_p13.18,reformatted digital,"6.5""",objects,aat,,leather,Shadow puppets,Turkey,naf,http://id.loc.gov/authorities/names/n80070818,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"Brander Matthews, with others, c.1925",,eng,Shadow puppets,fast,http://id.worldcat.org/fast/1115043,Clothes closets,fast,http://id.worldcat.org/fast/864670,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Turkish Shadow Puppet Of Closet,,dramaticmuseum_tpc_000,,,
