_project.string_key,_digital_object_type.string_key,_identifiers-1,_parent_digital_objects-1.identifier,abstract-1:abstract_value,clio_identifier-1:clio_identifier_value,collection-1:collection_term.value,collection-1:collection_term.uri,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_title,location-1:location_shelf_location-1.location_shelf_location_free_text,location-1:location_shelf_location-1.location_shelf_location_box_number,location-1:location_shelf_location-1.location_shelf_location_folder_number,date_created_textual-1:date_created_textual_value,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_type,date_created-1:date_created_key_date,internal_note-1:internal_note_value,restriction_on_access-1:restriction_on_access_value,restriction_on_access-2:restriction_on_access_value,restriction_on_access-2:restriction_on_access_affiliation-1:restriction_on_access_affiliation_value,edition-1:edition_value,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,form-2:form_term.value,form-2:form_term.authority,form-2:form_term.uri,genre-1:genre_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,genre-2:genre_term.value,genre-2:genre_term.authority,genre-2:genre_term.uri,language-1:language_term.value,language-1:language_term.authority,language-1:language_term.uri,location-1:location_term.value,location-1:location_term.uri,name-1:name_term.value,name-1:name_term.authority,name-1:name_term.uri,name-1:name_term.name_identifier,name-1:name_term.name_type,name-1:name_usage_primary,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_role-2:name_role_term.value,name-1:name_role-2:name_role_term.authority,name-1:name_role-2:name_role_term.uri,name-2:name_term.value,name-2:name_term.authority,name-2:name_term.uri,name-2:name_term.name_type,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,note-1:note_type,note-1:note_value,note-2:note_type,note-2:note_value,object_in_context_url-1:object_in_context_url_value,omeka_identifier-1:omeka_identifier_value,place_of_origin-1:place_of_origin_value,publisher-1:publisher_value,related_item-1:related_item_title,series-1:series_title,series-1:series_number,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,subject_geographic-2:subject_geographic_term.value,subject_geographic-2:subject_geographic_term.authority,subject_geographic-2:subject_geographic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_name-1:subject_name_term.name_type,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.uri,subject_name-2:subject_name_term.name_type,subject_name-3:subject_name_term.value,subject_name-3:subject_name_term.authority,subject_name-3:subject_name_term.uri,subject_name-3:subject_name_term.name_type,subject_name-4:subject_name_term.value,subject_name-4:subject_name_term.authority,subject_name-4:subject_name_term.uri,subject_name-4:subject_name_term.name_type,subject_name-5:subject_name_term.value,subject_name-5:subject_name_term.authority,subject_name-5:subject_name_term.uri,subject_name-5:subject_name_term.name_type,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_topic-3:subject_topic_term.value,subject_topic-3:subject_topic_term.authority,subject_topic-3:subject_topic_term.uri,subject_topic-4:subject_topic_term.value,subject_topic-4:subject_topic_term.authority,subject_topic-4:subject_topic_term.uri,title-1:title_non_sort_portion,title-1:title_sort_portion,alternative_title-1:alternative_title_value,type_of_resource-1:type_of_resource_value,use_and_reproduction-1:use_and_reproduction_term.value,use_and_reproduction-1:use_and_reproduction_term.authority,use_and_reproduction-1:use_and_reproduction_term.uri,digital_origin-1:digital_origin_value
core_100_exhibit,asset,insistent_change_0070_001,insistent_change_0070,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0080,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0080.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/committee,12196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 1,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0070_002,insistent_change_0070,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0081,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0081.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/committee,12197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 2,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0070_003,insistent_change_0070,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0082,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0082.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/committee,12198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 3,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0070_004,insistent_change_0070,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0083,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0083.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/committee,12199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 4,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0070_005,insistent_change_0070,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0084,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0084.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/committee,12200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 5,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0070_006,insistent_change_0070,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0085,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0085.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/committee,12201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 6,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0070_007,insistent_change_0070,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0086,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0086.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/committee,12202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 7,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0070_008,insistent_change_0070,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0087,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0087.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/committee,12203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 8,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0070_009,insistent_change_0070,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0088,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0088.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/committee,12204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 9,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0070_010,insistent_change_0070,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0089,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0089.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/committee,12205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 10,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0070_011,insistent_change_0070,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0090,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0090.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/committee,12206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 11,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0070_012,insistent_change_0070,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0091,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0091.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/committee,12207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 12,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0070_013,insistent_change_0070,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0092,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0092.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/committee,12208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 13,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0070_014,insistent_change_0070,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0093,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0093.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/committee,12209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 14,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0071,,,,Core Curriculum Records,http://id.library.columbia.edu/term/5a3d504e-d307-471d-b33c-f0ebf4fa2db0,series,1,"Series I: Contemporary Civilization, 1937-2007",subseries,2,"Subseries I.1: Syllabi, 1937-2007",,,,,3,4,Spring 1961,1961,,,TRUE,,,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,Outlines and syllabi,fast,http://id.worldcat.org/fast/1423836,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,,,,,,,,,,,,,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Civilization, Modern",fast,http://id.worldcat.org/fast/863073,"Civilization, Modern--Study and teaching",fast,http://id.worldcat.org/fast/863108,,,,,,,,Contemporary Civilization-B,CC-B syllabus,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0071_001,insistent_change_0071,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0094,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0094.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/teachers,12210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 1,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0071_002,insistent_change_0071,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0095,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0095.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/teachers,12211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 2,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0072,,,1664831,,,,,,,,,,,,CN C7273 v.2,,,1960,1960,,,TRUE,,,,,,books,aat,http://vocab.getty.edu/aat/300028051,,,,Course materials,fast,http://id.worldcat.org/fast/1919908,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,,corporate,TRUE,Creator,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),Columbia University. Press,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Civilization, Modern",fast,http://id.worldcat.org/fast/863073,,,,,,,,,,,Introduction to Contemporary Civilization in the West,,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0072_001,insistent_change_0072,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0096,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0096.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/teachers,12212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 680-681,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0073,,,,Core Curriculum Records,http://id.library.columbia.edu/term/5a3d504e-d307-471d-b33c-f0ebf4fa2db0,series,1,"Series I: Contemporary Civilization, 1937-2007",subseries,2,"Subseries I.1: Syllabi, 1937-2007",,,,,3,7,Spring 1968,1968,,,TRUE,,,,,,documents,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003185,,,,Outlines and syllabi,fast,http://id.worldcat.org/fast/1423836,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,Columbia College (Columbia University),naf,http://id.loc.gov/authorities/names/n83182850,,corporate,TRUE,Creator,marcrelator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Civilization, Modern",fast,http://id.worldcat.org/fast/863073,,,,,,,,,,,Contemporary Civilization Syllabus,,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0073_001,insistent_change_0073,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0097,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0097.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/teachers,12213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 1,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0073_002,insistent_change_0073,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0098,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0098.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/teachers,12214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 2,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0073_003,insistent_change_0073,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0099,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0099.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/teachers,12215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 3,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0074,,,,Core Curriculum Records,http://id.library.columbia.edu/term/5a3d504e-d307-471d-b33c-f0ebf4fa2db0,series,1,"Series I: Contemporary Civilization, 1937-2007",subseries,2,"Subseries I.1: Syllabi, 1937-2007",,,,,3,7,Spring 1969,1969,,,TRUE,,,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,Outlines and syllabi,fast,http://id.worldcat.org/fast/1423836,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,Columbia College (Columbia University),naf,http://id.loc.gov/authorities/names/n83182850,,corporate,TRUE,Creator,marcrelator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Civilization, Modern",fast,http://id.worldcat.org/fast/863073,,,,,,,,,,,Contemporary Civilization Syllabus,,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0074_001,insistent_change_0074,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0100,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0100.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/teachers,12216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 1,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0074_002,insistent_change_0074,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0101,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0101.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/teachers,12217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 2,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0075,,,,Office of Public Affairs Photograph Collection,http://id.library.columbia.edu/term/29a3db7f-e4d3-451a-a3c0-ff2e4c3c0fa4,series,1,Series II: Negatives,subseries,2,"Subseries II.23. Subjects, 1983-1998",,,,,85,,1985,1985,,,TRUE,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,Portraits,fast,http://id.worldcat.org/fast/1423831,,,,No linguistic content,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/zxx,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,,,,,,,,,,,,,,,,,,,,rights holder,Columbia University copyright,,,,,,,,,,,,,,,,"Wright, Marcia",naf,http://id.loc.gov/authorities/names/n83008624,personal,,,,,,,,,,,,,,,,,College teachers,fast,http://id.worldcat.org/fast/868114,,,,,,,,,,,Marcia Wright,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0075_001,insistent_change_0075,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,4683_Wright_Marcia,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/existing/4683_Wright_Marcia.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/teachers,12218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0076,,,10794566,Columbia Spectator Volumes,http://id.library.columbia.edu/term/be4b8976-6c1c-4b25-84d6-58b51371706f,series,1,"Columbia Spectator Volumes, 1877-2012",,,,,,,,108,,"April 22, 1968",1968-04-22,,,TRUE,,,,,,periodicals,aat,http://vocab.getty.edu/aat/300026657,,,,Newspapers,fast,http://id.worldcat.org/fast/1423814,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,Columbia Daily Spectator (Organization),naf,http://id.loc.gov/authorities/names/no2014069868,,corporate,TRUE,Creator,marcrelator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,,,,,,,,New York (N.Y.),,,,,,,,,,,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbia Daily Spectator. vol. cxii, no. 99",,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0076_001,insistent_change_0076,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,Columbia_1968-04-22_0001,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/existing/Columbia_1968-04-22_0001.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/revolutions,12219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 1,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0076_002,insistent_change_0076,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,Columbia_1968-04-22_0002,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/existing/Columbia_1968-04-22_0002.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/revolutions,12220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 2,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0077,,,,University Protest and Activism Collection,http://id.library.columbia.edu/term/71b876e3-e9fe-4e60-8403-e3f68dc1f112,series,1,"Series VIII: Students: Groups, 1966-1975",,,,,,,,12,8,1968,1968,,,TRUE,,,,,,pamphlets,aat,http://vocab.getty.edu/aat/300220572,,,,,,,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,Columbia University Strike Coordinating Committee (1968),naf,http://id.loc.gov/authorities/names/no2016033702,,corporate,TRUE,Creator,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,,,,,,,,"""Published by the Columbia Strike Committee"" --front cover",,,New York (N.Y.),Columbia University Strike Coordinating Committee (1968),,,,New York (State),naf,http://id.loc.gov/authorities/names/n80126293,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,corporate,,,,,,,,,,,,,,,,,Columbia University Student Strike (1968),fast,http://id.worldcat.org/fast/1922992,College students,fast,http://id.worldcat.org/fast/867976,College students--Political activity,fast,http://id.worldcat.org/fast/868026,Student strikes,fast,http://id.worldcat.org/fast/1135993,,Why We Strike,,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0077_001,insistent_change_0077,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,4659_WhyWeStrike,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/existing/4659_WhyWeStrike.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1960s/revolutions,12221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,front cover,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
