note-1:note_value,note-1:note_type,_restrictions.restricted_size_image,_digital_object_type.string_key,_identifiers-1,_parent_digital_objects-1.identifier,title-1:title_sort_portion,alternative_title-1:alternative_title_value,extent-1:extent_value,_pid,note-2:note_value,omeka_identifier-1:omeka_identifier_value,object_in_context_url-1:object_in_context_url_value,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,form-2:form_term.value,form-2:form_term.authority,form-2:form_term.uri,type_of_resource-1:type_of_resource_value,type_of_resource-2:type_of_resource_value,language-1:language_term.value,language-1:language_term.authority,language-1:language_term.uri,language-2:language_term.value,language-2:language_term.authority,language-2:language_term.uri,note-3:note_value,note-3:note_type,collection-1:collection_term.value,collection-1:collection_term.uri,location-1:location_term.value,location-1:location_term.uri,location-1:location_sublocation,place_of_origin-1:place_of_origin_value,publisher-1:publisher_value,digital_origin-1:digital_origin_value,genre-1:genre_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,abstract-1:abstract_value,restriction_on_access-1:restriction_on_access_value,use_and_reproduction-1:use_and_reproduction_value,use_and_reproduction-1:use_and_reproduction_term.authority,use_and_reproduction-1:use_and_reproduction_term.uri,date_created_textual-1:date_created_textual_value,date_created-1:date_created_start_value,date_created-1:date_created_key_date,date_created-1:date_created_end_value,date_created-1:date_created_type,name-1:name_term.value,name-1:name_term.uri,name-1:name_term.authority,name-1:name_term.name_type,name-1:name_usage_primary,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.uri,name-1:name_role-1:name_role_term.authority,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.uri,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.name_type,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-3:subject_name_term.value,subject_name-3:subject_name_term.name_type,subject_name-4:subject_name_term.value,subject_name-4:subject_name_term.name_type,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.uri,subject_topic-1:subject_topic_term.authority,name-2:name_term.value,name-2:name_term.uri,name-2:name_term.authority,name-2:name_term.name_type,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.uri,name-2:name_role-1:name_role_term.authority,_publish_targets-1.string_key,_publish,_project.string_key
http://ldpd.cul.columbia.edu/russiancorp/5l003.jpg,filename,,asset,russimp_esa_003,russimp_esa_000,Page 3,,,ldpd:33,Original filename: 5l003.tif,8268,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/imaages_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_jof_000,,List of Persons Accompany the Emperor in His Personal Train Number 1,"Spisokʺ lit︠s︡ʺ, soprovozhdavshikhʺ otrekshagosi︠a︡ Imperatora vʺ sobstvennomʺ Ego Velichestva poi︠e︡zdi︠e︡ No I",,ldpd:113925,,,,manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,,,,"List of persons who accompanied Nicholas II (1868-1918) on His Majesty's Personal Train Number 1, signed by former Page Kotzebue",,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"March 10, 1918 (10 marta, 1918)",1918-03-10,TRUE,,,Kotzebue,,,personal,TRUE,Autographer,http://id.loc.gov/vocabulary/relators/ato,marcrelator,"Nicholas II, Emperor of Russia, 1868-1918",http://id.loc.gov/authorities/names/n79065459,naf,personal,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/5m001.jpg,filename,,asset,russimp_jof_001,russimp_jof_000,List of Persons Accompany the Emperor in His Personal Train Number 1,,,ldpd:28,Original filename: 5m001.tif,7936,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/imaages_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_fih_000,,Telegram from Former Pages Addressed to Grand Duke Vladimir Kirillovich,,,ldpd:113878,,,,correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,French,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/fre,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,Paris,,reformatted digital,,,,Telegram about the 150 anniversary jubilee in Paris of the founding of the Imperial Corps of Page,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,"December 25, 1952 (25 Dekabri︠a︡ 1952)",1952-12-25,TRUE,,,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),http://id.loc.gov/authorities/names/n82277616,naf,corporate,TRUE,Correspondent,http://id.loc.gov/vocabulary/relators/crp,marcrelator,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),http://id.loc.gov/authorities/names/n82277616,naf,corporate,,,,,,,Anniversaries,http://id.worldcat.org/fast/809757,fast,"Vladimir Kirillovich, Grand Duke of Russia, 1917-1992",http://id.loc.gov/authorities/names/n92068395,naf,personal,Addressee,http://id.loc.gov/vocabulary/relators/rcp,marcrelator,,,
http://ldpd.cul.columbia.edu/russiancorp/5q001.jpg,filename,TRUE,asset,russimp_fih_001,russimp_fih_000,Telegram from Former Pages Addressed to Grand Duke Vladimir Kirillovich,,,ldpd:8,Original filename: 5q001.tif,7940,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/imaages_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_akg_000,,Centennial Address,Tovarishchamʺ pazhamʺ!,,ldpd:113856,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,,,,Centennial Address to all members of the Imperial Corps of Pages,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,December 1902,1902-12,TRUE,,,,,,,,,,,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),http://id.loc.gov/authorities/names/n82277616,naf,corporate,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/4k001.jpg,filename,,asset,russimp_akg_001,russimp_akg_000,Centennial Address,,,ldpd:163,Original filename: 4k001.tif,7916,https://exhibitions.library.columbia.edu/exhibits/show/pages/celebrations/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_zre_000,,Code of Conduct of the Chamber of the Imperial Corps of Pages,Ustavʺ sluzhby pri Vysochaĭshemʺ dvori︠e︡ kamerʺ-pazheĭ i pazheĭ Pazheskago ego Imperatorskago Velichestva korpusa,"brochure, 2 pages, 32 x 32 cm",ldpd:113959,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Gift of Aleksei Mozhaiskii, 1982",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,Tipo-litografii︠a︡ Busseli︠a︡,reformatted digital,,,,"Part 1 from the Code of Conduct for the pages and pages of the chamber of the imperial corps of pages: ""The Pages and Pages of the Chamber are assigned to the Imperial service according to their rank. To be eligible for such service, the Pages must meet certain requirements - to be fluent in French and to speak at least one other foreign language. They must also be highly diligent, tactful, serene, mature, impeccably polite, respectful, obliging, prompt, and orderly in executing their duties. But the Pages may not be officious or bothersome, and must remain clear headed in any crisis""",,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,1900,1900,TRUE,,,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),http://id.loc.gov/authorities/names/n82277616,naf,corporate,TRUE,Issuing body,http://id.loc.gov/vocabulary/relators/isb,marcrelator,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),http://id.loc.gov/authorities/names/n82277616,naf,corporate,,,,,,,Soldiers--Conduct of life,http://id.worldcat.org/fast/1125249,fast,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/1b001.jpg,filename,,asset,russimp_zre_001,russimp_zre_000,Title page,,,ldpd:573,Original filename: 1b001.tif,7855,https://exhibitions.library.columbia.edu/exhibits/show/pages/history/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/1b001.jpg,filename,,asset,russimp_zre_002,russimp_zre_000,Page 1,,,ldpd:568,Original filename: 1b002.tif,8241,https://exhibitions.library.columbia.edu/exhibits/show/pages/history/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_kwe_000,,Platform of the Union of Pages approved during their General Meeting on 12/25 December 1921 in Paris and Augmented and Revised at the General Meeting on 29 October 1933,"Ustavʺ utverzhdennyĭ na obshchemʺ sobranīi 12/25 Dekabri︠a︡ 1921 g. vʺ Parizhi︠e︡, dopolnennyĭ i izmi︠e︡nennyĭ na obshchemʺ Sobranīi 29-go Okti︠a︡bri︠a︡ 1933 g.",brochure,ldpd:113960,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,Paris,,reformatted digital,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,"October 29, 1933 (29 okti︠a︡bri︠a︡ 1933 g)",1933-10-29,TRUE,,,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),http://id.loc.gov/authorities/names/n82277616,naf,corporate,TRUE,Issuing body,http://id.loc.gov/vocabulary/relators/isb,marcrelator,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),http://id.loc.gov/authorities/names/n82277616,naf,corporate,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/5o001.jpg,filename,TRUE,asset,russimp_kwe_001,russimp_kwe_000,Front cover,,,ldpd:18,Original filename: 5o001.tif,7938,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/imaages_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_ttx_000,,Reminiscences of a Former Page on the Events of March 1st 1881 As Witnessed by Him,"Vospominanīi︠a︡ starago pazha o sobytīi︠a︡kh I-go marta 1881 goda, svidi︠e︡telemʺ kotorykhʺ onʺ bylʺ",,ldpd:113875,,,,manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,Paris,,reformatted digital,,,,"Reminiscences of former Page G. Romanovskii, eyewitness to the Alexander II assassination (March 1, 1881)",,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,"September 19, 1939 (19-go Senti︠a︡bri︠a︡ 1939-go goda)",1939-09-19,TRUE,,,"Romanovskii, G. V.",,,personal,TRUE,Contributor,http://id.loc.gov/vocabulary/relators/ctb,marcrelator,"Alexander II, Emperor of Russia, 1818-1881",http://id.loc.gov/authorities/names/n50033490,naf,personal,,,,,,,Assassination,http://id.worldcat.org/fast/818962,fast,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/5h001.jpg,filename,TRUE,asset,russimp_ttx_001,russimp_ttx_000,Page 1,,,ldpd:83,Original filename: 5h001.tif,7931,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/5h002.jpg,filename,TRUE,asset,russimp_ttx_002,russimp_ttx_000,Page 2,,,ldpd:78,Original filename: 5h002.tif,8263,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/5h003.jpg,filename,TRUE,asset,russimp_ttx_003,russimp_ttx_000,Page 3,,,ldpd:73,Original filename: 5h003.tif,8264,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/5h004.jpg,filename,TRUE,asset,russimp_ttx_004,russimp_ttx_000,Page 4,,,ldpd:68,Original filename: 5h004.tif,8265,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/5h005.jpg,filename,TRUE,asset,russimp_ttx_005,russimp_ttx_000,Page 5,,,ldpd:63,Original filename: 5h005.tif,8266,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_dks_000,,Ceremonial program for the celebration of the 300th anniversary of the House of Romanov,Vysochaĭshe utverzhdennai︠a︡ programma prazdnovanīi︠a︡ 300-li︠e︡tīi︠a︡ t︠s︡arstvovanīi︠a︡ Doma Romanovykhʺ,4 pages,ldpd:113986,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,,,,"Program of festivities on the occasion of the 300th anniversary of the Romanov dynasty, approved by His Imperial Majesty",,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"February 21, 1913",1913-02-21,TRUE,,,,,,,,,,,Romanov (Dynasty : 1613-1917),http://id.loc.gov/authorities/names/no2012067728,naf,family,,,,,,,Anniversaries,http://id.worldcat.org/fast/809757,fast,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/3n001.jpg,filename,,asset,russimp_dks_001,russimp_dks_000,Unnumbered page 1,,,ldpd:293,Original filename: 3n001.tif,7901,https://exhibitions.library.columbia.edu/exhibits/show/pages/imperial_life/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/3n002.jpg,filename,,asset,russimp_dks_002,russimp_dks_000,Unnumbered page 2,,,ldpd:288,Original filename: 3n002.tif,8251,https://exhibitions.library.columbia.edu/exhibits/show/pages/imperial_life/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/3n003.jpg,filename,,asset,russimp_dks_003,russimp_dks_000,Unnumbered page 3,,,ldpd:283,Original filename: 3n003.tif,8252,https://exhibitions.library.columbia.edu/exhibits/show/pages/imperial_life/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/3n004.jpg,filename,,asset,russimp_dks_004,russimp_dks_000,Unnumbered page 4,,,ldpd:278,Original filename: 3n004.tif,8253,https://exhibitions.library.columbia.edu/exhibits/show/pages/imperial_life/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_xal_000,,Wake-Up Call,,black and white photograph,ldpd:113974,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,still image,,,,,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,,,,Sitting on the bed is future Lieutenant General Khan-Gussein-Nakhichevanskii,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,1900?,1900,TRUE,,questionable,,,,,,,,,"Nakhichevanskiĭ, Gusseĭn-Khan, 1863-1918",http://id.loc.gov/authorities/names/no2007089033,naf,personal,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),corporate,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/2l001.jpg,filename,,asset,russimp_xal_001,russimp_xal_000,Wake-Up Call,,,ldpd:453,Original filename: 2l001.tif,7874,https://exhibitions.library.columbia.edu/exhibits/show/pages/school/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_qpu_000,,Washroom,,black and white photograph,ldpd:113969,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,still image,,,,,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,,,,,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,1900?,1900,TRUE,,questionable,,,,,,,,,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),http://id.loc.gov/authorities/names/n82277616,naf,corporate,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/2k001.jpg,filename,,asset,russimp_qpu_001,russimp_qpu_000,Washroom,,,ldpd:458,Original filename: 2k001.tif,7873,https://exhibitions.library.columbia.edu/exhibits/show/pages/school/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_psz_000,,300th Anniversary Opera Program,Zhizṅ za t︠s︡ari︠a︡,4 pages,ldpd:113922,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,concert programs,aat,http://vocab.getty.edu/page/aat/300395494,Mikhail Glinka (1804-1857). Program of a performance of the opera  'A Life for the Tsar' (1836). 300th Anniversary of the Imperial Corps of Pages Opera Program. 4:00 pm performance.,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"February 22, 1913 (22-go fevrali︠a︡, 1913)",1913-02-22,TRUE,,,Mariinskiĭ teatr (1860-1917),http://id.loc.gov/authorities/names/n96029253,naf,corporate,TRUE,Contributor,http://id.loc.gov/vocabulary/relators/ctb,marcrelator,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),http://id.loc.gov/authorities/names/n82277616,naf,corporate,"Glinka, M. I. (Mikhail Ivanovich), 1804-1857",personal,,,,,Operas,http://id.worldcat.org/fast/1046191,fast,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/3o001.jpg,filename,,asset,russimp_psz_001,russimp_psz_000,Front Cover,,,ldpd:273,Original filename: 3o001.tif,7902,https://exhibitions.library.columbia.edu/exhibits/show/pages/imperial_life/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/3o002.jpg,filename,,asset,russimp_psz_002,russimp_psz_000,Page 1,,,ldpd:268,Original filename: 3o002.tif,8254,https://exhibitions.library.columbia.edu/exhibits/show/pages/imperial_life/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/3o003.jpg,filename,,asset,russimp_psz_003,russimp_psz_000,Page 2,,,ldpd:263,Original filename: 3o003.tif,8255,https://exhibitions.library.columbia.edu/exhibits/show/pages/imperial_life/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/3o004.jpg,filename,,asset,russimp_psz_004,russimp_psz_000,Back Cover,,,ldpd:258,Original filename: 3o004.tif,8256,https://exhibitions.library.columbia.edu/exhibits/show/pages/imperial_life/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
