identifier_omeka,identifier_clio,location_url_physicalObject,item - public,item - featured,language,shelfLocator,digitalOrigin,form,form_authority,form 2,form_authority 2,form 3,form_authority 3,form_originalFormat,extent,physicalNote,note 1,note 2,note_ownership,relatedItem_collection,sublocation,physicalLocation,physicalLocation_authority,keyDate-start,keyDate-end,dateQualifier,subject_name,subject_name_authority,subject_name_authority_identifier,subject_name 2,subject_name_authority 2,subject_name_authority_identifier 2,subject_name 3,subject_name_authority 3,subject_name_authority_identifier 3,subject_topic,subject_topic_authority,subject_topic_authority_identifier,subject_topic 2,subject_topic_authority 2,subject_topic_authority_identifier 2,subject_geographic 1,subject_geographic_authority 1,subject_geographic_authority_identifier 1,subject_geographic 2,subject_geographic_authority 2,subject_geographic_authority_identifier 2,subject_geographic_hierarchical_street,subject_geographic_hierarchical_borough,subject_geographic_hierarchical_city,subject_geographic_hierarchical_state,subject_geographic_hierarchical_province,subject_geographic_hierarchical_country,subject_temporal,title_nonSort,title,title2,title2_type,identifier_title,partName,name_primary,name_primary_type,name_primary_authority,name_primary_authority_identifier,name_primary_role_code,name_primary_role_text,name,name_type,name_authority,name_authority_uri,role_code,role_text,dateCreated,publisher,place,place_authority,place_authority_identifier,abstract 1,abstract 2,note_filename 1,note_filename 2,typeOfResource,accessCondition,languageOfCataloging,location_url_ObjectInContext,relatedItem_Project,projectURL
8524,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Third house above Vesey,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1863,,exact,Mulford & Sprague,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 219 Greenwich Street,Borough: Manhattan,New York,New York,,United States,,,"Mulford & Sprague, bill or receipt",,,,Recto,Mulford & Sprague,corporate,,,,,Yardley (collector),personal,,,,,1863,,,,,,,ave_yardley_00162r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/greenwichstreet1,John H. Yardley Collection of Architectural Letterheads,
8523,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Corner Chambers,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1890,,exact,Halsey Fitch & Son,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: Greenwich Street,Borough: Manhattan,New York,New York,,United States,,,"Halsey Fitch & Son, bill or receipt",,,,Recto,Halsey Fitch & Son,corporate,,,,,Yardley (collector),personal,,,,,1890,,,,,,,ave_yardley_00161r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/greenwichstreet1,John H. Yardley Collection of Architectural Letterheads,
8522,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Corner Vestry,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1892,,exact,James Pyle & Sons,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: None Greenwich Street,Borough: Manhattan,New York,New York,,United States,,,"James Pyle & Sons, bill or receipt",,,,Recto,James Pyle & Sons,corporate,,,,,Yardley (collector),personal,,,,,1892,,,,,,,ave_yardley_00160r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/vestrystreet,John H. Yardley Collection of Architectural Letterheads,
8521,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,60 Dey,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1866,,exact,"Brown, Harris & Hopkins",,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 180 Greenwich Street,Borough: Manhattan,New York,New York,,United States,,,"Brown, Harris & Hopkins, bill or receipt",,,,Recto,"Brown, Harris & Hopkins",corporate,,,,,Yardley (collector),personal,,,,,1866,,,,,,,ave_yardley_00159r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/greenwichstreet1,John H. Yardley Collection of Architectural Letterheads,
8520,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,Corner Greene,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1897,,exact,Geo. Borgfeldt & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 18-20  &  22 Washington Place,Borough: Manhattan,New York,New York,,United States,,,Geo. Borgfeldt & Co.. Letter,,,,Recto,Geo. Borgfeldt & Co.,corporate,,,,,Yardley (collector),personal,,,,,1897,,,,,,,ave_yardley_00158r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/washingtonplace,John H. Yardley Collection of Architectural Letterheads,
8519,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Corner Greene,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1890,,exact,"Strauss, Kupfer & Co.",,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 469  &  471 Broome Street,Borough: Manhattan,New York,New York,,United States,,,"Strauss, Kupfer & Co., bill or receipt",,,,Recto,"Strauss, Kupfer & Co.",corporate,,,,,Yardley (collector),personal,,,,,1890,,,,,,,ave_yardley_00157r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/greenestreet,John H. Yardley Collection of Architectural Letterheads,
8518,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,Mercer,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1925,,exact,American Dry Goods Company,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: None Grand Street,Borough: Manhattan,New York,New York,,United States,,,"American Dry Goods Company, letter",,,,Recto,American Dry Goods Company,corporate,,,,,Yardley (collector),personal,,,,,1925,,,,,,,ave_yardley_00156r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/grandstreet,John H. Yardley Collection of Architectural Letterheads,
8517,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1906,,exact,S. B. Clark,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,"Street: 494, 496  &  498 Grand Street",Borough: Manhattan,New York,New York,,United States,,,S. B. Clark. Bill or receipt,,,,Recto,S. B. Clark,corporate,,,,,Yardley (collector),personal,,,,,1906,,,,,,,ave_yardley_00155r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/grandstreet,John H. Yardley Collection of Architectural Letterheads,
8516,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1894,,exact,Zucker & Levett & Loeb Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,"Street: 10, 12  &  14 Grand Street",Borough: Manhattan,New York,New York,,United States,,,"Zucker & Levett & Loeb Co., letter",,,,Recto,Zucker & Levett & Loeb Co.,corporate,,,,,Yardley (collector),personal,,,,,1894,,,,,,,ave_yardley_00154r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/grandstreet,John H. Yardley Collection of Architectural Letterheads,
8515,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Near Greenwich,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1871,,exact,Howlett Brothers,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 204 Fulton Street,Borough: Manhattan,New York,New York,,United States,,,"Howlett Brothers, bill or receipt",,,,Recto,Howlett Brothers,corporate,,,,,Yardley (collector),personal,,,,,1871,,,,,,,ave_yardley_00153r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/fultonstreet2,John H. Yardley Collection of Architectural Letterheads,
8514,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Corner Nassau,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1856,,exact,P. L. Rogers & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,"Street: 121, 123  &  125 Fulton Street",Borough: Manhattan,New York,New York,,United States,,,P. L. Rogers & Co.. Bill or receipt,,,,Recto,P. L. Rogers & Co.,corporate,,,,,Yardley (collector),personal,,,,,1856,,,,,,,ave_yardley_00152r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesl-r/nassaustreet,John H. Yardley Collection of Architectural Letterheads,
8513,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1878,,exact,C. T. Raynolds & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 106  &  108 Fulton Street,Borough: Manhattan,New York,New York,,United States,,,C. T. Raynolds & Co.. Bill or receipt,,,,Recto,C. T. Raynolds & Co.,corporate,,,,,Yardley (collector),personal,,,,,1878,,,,,,,ave_yardley_00151r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/fultonstreet1,John H. Yardley Collection of Architectural Letterheads,
8512,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1877,,exact,C. T. Raynolds & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 106  &  108 Fulton Street,Borough: Manhattan,New York,New York,,United States,,,C. T. Raynolds & Co.. Bill or receipt,,,,Recto,C. T. Raynolds & Co.,corporate,,,,,Yardley (collector),personal,,,,,1877,,,,,,,ave_yardley_00150r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/fultonstreet1,John H. Yardley Collection of Architectural Letterheads,
8511,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1870,,exact,C. T. Raynolds & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 106  &  108 Fulton Street,Borough: Manhattan,New York,New York,,United States,,,C. T. Raynolds & Co.. Bill or receipt,,,,Recto,C. T. Raynolds & Co.,corporate,,,,,Yardley (collector),personal,,,,,1870,,,,,,,ave_yardley_00149r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/fultonstreet1,John H. Yardley Collection of Architectural Letterheads,
8510,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,62 Ann,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1906,,exact,Montgomery & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 105-107 Fulton Street,Borough: Manhattan,New York,New York,,United States,,,"Montgomery & Co., letter",,,,Recto,Montgomery & Co.,corporate,,,,,Yardley (collector),personal,,,,,1906,,,,,,,ave_yardley_00148r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/fultonstreet1,John H. Yardley Collection of Architectural Letterheads,
8509,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Between William & Gold,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1878,,exact,Slote & Janes,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 93 Fulton Street,Borough: Manhattan,New York,New York,,United States,,,"Slote & Janes, bill or receipt",,,,Recto,Slote & Janes,corporate,,,,,Yardley (collector),personal,,,,,1878,,,,,,,ave_yardley_00147r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/fultonstreet1,John H. Yardley Collection of Architectural Letterheads,
8508,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Between William & Gold,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1875,,exact,Slote & Janes,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 93 Fulton Street,Borough: Manhattan,New York,New York,,United States,,,"Slote & Janes, bill or receipt",,,,Recto,Slote & Janes,corporate,,,,,Yardley (collector),personal,,,,,1875,,,,,,,ave_yardley_00146r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/fultonstreet1,John H. Yardley Collection of Architectural Letterheads,
8507,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,"80, 82 & 84 Ann",,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1884,,exact,McKesson & Robbins,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 91  &  93 Fulton Street,Borough: Manhattan,New York,New York,,United States,,,"McKesson & Robbins, bill or receipt",,,,Recto,McKesson & Robbins,corporate,,,,,Yardley (collector),personal,,,,,1884,,,,,,,ave_yardley_00145r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/fultonstreet1,John H. Yardley Collection of Architectural Letterheads,
8506,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,"80, 82 & 84 Ann",,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1883,,exact,McKesson & Robbins,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 91  &  93 Fulton Street,Borough: Manhattan,New York,New York,,United States,,,"McKesson & Robbins, bill or receipt",,,,Recto,McKesson & Robbins,corporate,,,,,Yardley (collector),personal,,,,,1883,,,,,,,ave_yardley_00144r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/fultonstreet1,John H. Yardley Collection of Architectural Letterheads,
8505,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1863,,exact,Henry Seibert & Bros.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 93 Fulton Street,Borough: Manhattan,New York,New York,,United States,,,"Henry Seibert & Bros., letter",,,,Recto,Henry Seibert & Bros.,corporate,,,,,Yardley (collector),personal,,,,,1863,,,,,,,ave_yardley_00143r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/fultonstreet1,John H. Yardley Collection of Architectural Letterheads,
8504,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Corner Pearl,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1888,,exact,Wilbur & Hastings,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 40 Fulton Street,Borough: Manhattan,New York,New York,,United States,,,"Wilbur & Hastings, bill or receipt",,,,Recto,Wilbur & Hastings,corporate,,,,,Yardley (collector),personal,,,,,1888,,,,,,,ave_yardley_00142r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/fultonstreet1,John H. Yardley Collection of Architectural Letterheads,
8503,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1915,,exact,Private Estate Coffee Company,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,"Street: 21, 23  &  25 Fulton Street",Borough: Manhattan,New York,New York,,United States,,,"Private Estate Coffee Company, letter",,,,Recto,Private Estate Coffee Company,corporate,,,,,Yardley (collector),personal,,,,,1915,,,,,,,ave_yardley_00141r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/fultonstreet1,John H. Yardley Collection of Architectural Letterheads,
8502,,,1,0,,,reformatted digital,postcards,,postcard,,,,,,,Corner William,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1901,,exact,F. W. DeVoe & C. T. Raynolds Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: None Fulton Street,Borough: Manhattan,New York,New York,,United States,,,F. W. DeVoe & C. T. Raynolds Co.. Postcard,,,,Recto,F. W. DeVoe & C. T. Raynolds Co.,corporate,,,,,Yardley (collector),personal,,,,,1901,,,,,,,ave_yardley_00140r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/fultonstreet1,John H. Yardley Collection of Architectural Letterheads,
8501,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1898,,exact,Sherman & Sprague,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: Boat No. 5 Fulton Street,Borough: Manhattan,New York,New York,,United States,,,"Sherman & Sprague, letter",,,,Recto,Sherman & Sprague,corporate,,,,,Yardley (collector),personal,,,,,1898,,,,,,,ave_yardley_00139r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/index/r-s/sherman-sprague,John H. Yardley Collection of Architectural Letterheads,
8500,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,46 Ann,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1859,,exact,M. Ward. Close & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 115 Fulton Street,Borough: Manhattan,New York,New York,,United States,,,M. Ward. Close & Co.. Bill or receipt,,,,Recto,M. Ward. Close & Co.,corporate,,,,,Yardley (collector),personal,,,,,1859,,,,,,,ave_yardley_00138r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesa-c/annstreet,John H. Yardley Collection of Architectural Letterheads,
8499,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1862,,exact,Beards & Cummings,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 279-281 Front Street,Borough: Manhattan,New York,New York,,United States,,,"Beards & Cummings, bill or receipt",,,,Recto,Beards & Cummings,corporate,,,,,Yardley (collector),personal,,,,,1862,,,,,,,ave_yardley_00137r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/frontstreet,John H. Yardley Collection of Architectural Letterheads,
8498,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Corner of Peck Slip,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1854,,exact,"Conley, Kirk & Co.",,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 233  &  235 Front Street,Borough: Manhattan,New York,New York,,United States,,,"Conley, Kirk & Co., bill or receipt",,,,Recto,"Conley, Kirk & Co.",corporate,,,,,Yardley (collector),personal,,,,,1854,,,,,,,ave_yardley_00136r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/frontstreet,John H. Yardley Collection of Architectural Letterheads,
8497,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,Yes,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1923,,exact,S. B. Penick & Company,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 254-256 Front Street,Borough: Manhattan,New York,New York,,United States,,,S. B. Penick & Company. Letter,,,,Verso,S. B. Penick & Company,corporate,,,,,Yardley (collector),personal,,,,,1923,,,,,,,ave_yardley_00135v.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/frontstreet,John H. Yardley Collection of Architectural Letterheads,
8496,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1923,,exact,S. B. Penick & Company,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 254-256 Front Street,Borough: Manhattan,New York,New York,,United States,,,S. B. Penick & Company. Letter,,,,Recto,S. B. Penick & Company,corporate,,,,,Yardley (collector),personal,,,,,1923,,,,,,,ave_yardley_00135r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/frontstreet,John H. Yardley Collection of Architectural Letterheads,
8495,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1860,,exact,T. G. & A. L. Rowe,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 181 Front Street,Borough: Manhattan,New York,New York,,United States,,,T. G. & A. L. Rowe. Bill or receipt,,,,Recto,T. G. & A. L. Rowe,corporate,,,,,Yardley (collector),personal,,,,,1860,,,,,,,ave_yardley_00134r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/frontstreet,John H. Yardley Collection of Architectural Letterheads,
8494,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1883,,exact,Arbuckle Bros.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 111 Front Street,Borough: Manhattan,New York,New York,,United States,,,"Arbuckle Bros., letter",,,,Recto,Arbuckle Bros.,corporate,,,,,Yardley (collector),personal,,,,,1883,,,,,,,ave_yardley_00133r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/frontstreet,John H. Yardley Collection of Architectural Letterheads,
