_project.string_key,note-1:note_value,note-1:note_type,_identifiers-1,_parent_digital_objects-1.identifier,_digital_object_type.string_key,omeka_identifier-1:omeka_identifier_value,omeka_identifier-2:omeka_identifier_value,name-1:name_term.value,name-1:name_term.name_type,name-1:name_term.authority,name-1:name_term.uri,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_role2:name_role_term.value,name-1:name_role-2:name_role_term.authority,name-1:name_role-2:name_role_term.uri,name-1:name_role-3:name_role_term.value,name-1:name_role-3:name_role_term.authority,name-1:name_role-3:name_role_term.uri,name-1:name_usage_primary,name-2:name_term.value,name-2:name_term.name_type,name-2:name_term.authority,name-2:name_term.uri,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_role-2:name_role_term.value,name-2:name_role-2:name_role_term.authority,name-2:name_role-2:name_role_term.uri,name-3:name_term.value,name-3:name_term.name_type,name-3:name_term.authority,name-3:name_term.uri,name-3:name_role-1:name_role_term.value,name-3:name_role-1:name_role_term.authority,name-3:name_role-1:name_role_term.uri,name-3:name_role-2:name_role_term.value,name-3:name_role-2:name_role_term.authority,name-3:name_role-2:name_role_term.uri,name-4:name_term.value,name-4:name_term.name_type,name-4:name_term.authority,name-4:name_term.uri,name-4:name_role-1:name_role_term.value,name-4:name_role-1:name_role_term.authority,name-4:name_role-1:name_role_term.uri,name-4:name_role-2:name_role_term.value,name-4:name_role-2:name_role_term.authority,name-4:name_role-2:name_role_term.uri,name-5:name_term.value,name-5:name_term.name_type,name-5:name_term.authority,name-5:name_term.uri,name-5:name_role-1:name_role_term.value,name-5:name_role-1:name_role_term.authority,name-5:name_role-1:name_role_term.uri,name-6:name_term.value,name-6:name_term.name_type,name-6:name_term.authority,name-6:name_term.uri,name-6:name_role-1:name_role_term.value,name-6:name_role-1:name_role_term.authority,name-6:name_role-1:name_role_term.uri,name-6:name_role-2:name_role_term.value,name-6:name_role-2:name_role_term.authority,name-6:name_role-2:name_role_term.uri,name-7:name_term.value,name-7:name_term.name_type,name-7:name_term.authority,name-7:name_term.uri,name-7:name_role-1:name_role_term.value,name-7:name_role-1:name_role_term.authority,name-7:name_role-1:name_role_term.uri,date_created-1:date_created_start_value,date_created_textual-1:date_created_textual_value,date_created-1:date_created_key_date,note-2:note_value,note-2:note_type,type_of_resource-1:type_of_resource_value,type_of_resource-2:type_of_resource_value,language-1:language_term.value,language-1:language_term.authority,language-1:language_term.uri,language-2:language_term.value,language-2:language_term.authority,language-2:language_term.uri,collection-1:collection_term.value,collection-1:collection_term.uri,place_of_origin-1:place_of_origin_value,publisher-1:publisher_value,location-1:location_term.value,location-1:location_term.uri,digital_origin-1:digital_origin_value,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,form-2:form_term.value,form-2:form_term.authority,form-2:form_term.uri,form-3:form_term.value,form-3:form_term.authority,form-3:form_term.uri,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_topic-3:subject_topic_term.value,subject_topic-3:subject_topic_term.authority,subject_topic-3:subject_topic_term.uri,subject_topic-4:subject_topic_term.value,subject_topic-4:subject_topic_term.authority,subject_topic-4:subject_topic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.uri,subject_name-3:subject_name_term.value,subject_name-3:subject_name_term.name_type,subject_name-3:subject_name_term.authority,subject_name-3:subject_name_term.uri,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,subject_geographic-2:subject_geographic_term.value,subject_geographic-2:subject_geographic_term.authority,subject_geographic-2:subject_geographic_term.uri,subject_geographic-3:subject_geographic_term.value,subject_geographic-3:subject_geographic_term.authority,subject_geographic-3:subject_geographic_term.uri,subject_temporal-1:subject_temporal_term.value,subject_temporal-1:subject_temporal_term.authority,subject_temporal-1:subject_temporal_term.uri,subject_temporal-2:subject_temporal_term.value,subject_temporal-2:subject_temporal_term.authority,subject_temporal-2:subject_temporal_term.uri,genre-1:genre_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,restriction_on_access-1:restriction_on_access_value,title-1:title_non_sort_portion,title-1:title_sort_portion,alternative_title-1:alternative_title_value,object_in_context_url-1:object_in_context_url_value,_restrictions.restricted_size_image,use_and_reproduction-1:use_and_reproduction_term.value,use_and_reproduction-1:use_and_reproduction_term.authority,use_and_reproduction-1:use_and_reproduction_term.uri,abstract-1:abstract_value,note-5:note_value,note-6:note_value,note-7:note_value,note-8:note_value,note-9:note_value,note-10:note_value,note-11:note_value,note-12:note_value,note-13:note_value,note-3:note_type,note-3:note_value,note-4:note_type,note-4:note_value
,,,stokes_qhw,,item,,,"Tiebout, Cornelius, 1777-1832",personal,naf,http://id.loc.gov/authorities/names/n88080165,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,Engraver,marcrelator,http://id.loc.gov/vocabulary/relators/egr,,,,TRUE,"Scoles, John, 1772?-1853",personal,naf,http://id.loc.gov/authorities/names/n81015237,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,Engraver,marcrelator,http://id.loc.gov/vocabulary/relators/egr,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915,1915,TRUE,"Date of volume 1 of The iconography of Manhattan Island, 1498-1909.",date note,still image,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,prints,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm008237,,,,Municipal buildings,fast,http://id.worldcat.org/fast/1029207,Historic buildings,fast,http://id.worldcat.org/fast/957723,Buildings,fast,http://id.worldcat.org/fast/840962,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,Eighteenth century,fast,http://id.worldcat.org/fast/904058,,,,,,,,A,View Of The Present Seat Of His Excel. The Vice President Of The United States; Government House,,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Two images on the page.

Top: Originally from The New-York Magazine; or, Literary Repository, June 1790. This building was called Richmond Hill, and Vice-President John Adams resided there after the Revolution.

Bottom: The artist and engraver may have been John Scoles, 1772?-1853.","Plate 55-a and Plate 55-b  From volume 1 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","[Plate 55-a] A view of the present seat of his excel. the Vice President of the United States: Reproduction of original engraving, dated 1790, drawn and engraved by Cornelius Tiebout, from the collection of Charles A. Munn, Esq. Originally published in 'The New-York Magazine; or, Literary Repository', June 1790.","[Plate 55-b] Government House: Reproduction of original engraving, circa 1793, drawn and engraved by Scoles, from the collection of I.N. Phelps Stokes. Originally published in 'The New-York Magazine; or, Literary Repository', January, 1795.","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_001/pages/ldpd_5800727_001_00000607.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,ownership of original,"Charles A. Munn, Esq.",,
,ldpd_5800727_001_00000625.jpg,Original filename,stokes_qhw_000,stokes_qhw,asset,omeka_1270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,A,View Of The Present Seat Of His Excel. The Vice President Of The United States; Government House,,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/vol_1/ch4,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_qjp,,item,,,"Frederycks, Kryn",personal,,,Creator,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Attributed name,marcrelator,http://id.loc.gov/vocabulary/relators/att,,,,TRUE,"Hartgers, Joost",personal,,,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915,1915,TRUE,"Date of volume 1 of The iconography of Manhattan Island, 1498-1909.",date note,still image,,Dutch,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/dut,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,prints,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm008237,,,,Sailing ships,fast,http://id.worldcat.org/fast/1103529,Fortification,fast,http://id.worldcat.org/fast/933024,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Manhattan (New York, N.Y.)",naf,http://id.loc.gov/authorities/names/n80118393,,,,Seventeenth century,fast,http://id.worldcat.org/fast/1113663,,,,,,,,T',Fort Nieuw Amsterdam Op De Manhatans,Hartgers View,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Reproduction of recto (Plate 1-a) and verso (Plate 1-b) Of original engraving on copper, dated 1651 and depicting about 1626-28, originally from the Beschrijvinghe Van Virginia, Nieuw Nederlandt, attributed to Kryn Frederycks (Cryn Fredericxsz), from the collection of I.N. Phelps Stokes.","Plate 1-a [recto] and Plate 1-b [verso] From volume 1 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_001/pages/ldpd_5800727_001_00000174.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,,ownership of original,I.N. Phelps Stokes,,
,ldpd_5800727_001_00000175.jpg,Original filename,stokes_qjp_000,stokes_qjp,asset,omeka_846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,T',Fort Nieuw Amsterdam Op De Manhatans,,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/vol_1/ch1,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_qoj,,item,,,"Davies, Thomas, approximately 1737-1812",personal,naf,http://id.loc.gov/authorities/names/n50035469,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,TRUE,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928,1928,TRUE,"Date of volume 6 of The iconography of Manhattan Island, 1498-1909.",date note,still image,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,drawings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,,,,"Fort Washington (New York, N.Y.)--Capture, 1776",lcsh,http://id.loc.gov/authorities/subjects/sh95001542,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,Eighteenth century,fast,http://id.worldcat.org/fast/904058,,,,landscapes (representations),aat,http://vocab.getty.edu/aat/300015636,,,"View of British and Hessian Attack on Fort Washington, Nov. 16, 1776",Drawn by Capt. Thos. Davies,,TRUE,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,"Reproduction of original drawing, depicting November 16, 1776, from the collection of I.N. Phelps Stokes.","Frontispiece II  From volume 6 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_006/pages/ldpd_5800727_006_00000017.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,,ownership of original,I.N. Phelps Stokes,,
,ldpd_5800727_006_00000017.jpg,Original filename,stokes_qoj_000,stokes_qoj,asset,omeka_3859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,"View of British and Hessian Attack on Fort Washington, Nov. 16, 1776",,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/volume-6/frontispieces,TRUE,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,
,,,stokes_qpu,,item,,,"Lacour, Pierre, 1745-1814",personal,naf,http://id.loc.gov/authorities/names/n90642974,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,TRUE,"Doolittle, Amos, 1754-1832",personal,naf,http://id.loc.gov/authorities/names/n50026725,Engraver,marcrelator,http://id.loc.gov/vocabulary/relators/egr,Printer,marcrelator,http://id.loc.gov/vocabulary/relators/prt,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918,1918,TRUE,"Date of volume 3 of The iconography of Manhattan Island, 1498-1909.",date note,still image,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,prints,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm008237,,,,Public buildings,fast,http://id.worldcat.org/fast/1082090,Buildings,fast,http://id.worldcat.org/fast/840962,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,Eighteenth century,fast,http://id.worldcat.org/fast/904058,,,,,,,,,Federal Hall the Seat of Congress,Lacour-Doolittle Federal Hall,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Reproduction of original line engraving on copper, dated 1790 and depicting April 30, 1789, engraved and printed by Amos Doolittle at New Haven, from the collection of I.N. Phelps Stokes.","Frontispiece I  From volume 3 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_003/pages/ldpd_5800727_003_00000010.html?toggle=image&amp;menu=maximize&amp;top=200px&amp;left=70px",,,,,,,,ownership of original,I.N. Phelps Stokes,,
,ldpd_5800727_003_00000010.jpg,Original filename,stokes_qpu_000,stokes_qpu,asset,omeka_3580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,Federal Hall the Seat of Congress,,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/volume-3/frontispieces,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_qrr,,item,,,"Chapman, J. G. , 1808-1889",personal,naf,http://id.loc.gov/authorities/names/n83227211,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,TRUE,"Bennett, W. J. (William James), 1787-1844",personal,naf,http://id.loc.gov/authorities/names/n78047535,Engraver,marcrelator,http://id.loc.gov/vocabulary/relators/egr,,,,"Megarey, Henry I.",personal,naf,http://id.loc.gov/authorities/names/n85024139,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918,1918,TRUE,"Date of volume 3 of The iconography of Manhattan Island, 1498-1909.",date note,still image,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,prints,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm008237,,,,Bays,fast,http://id.worldcat.org/fast/829042,Sailing ships,fast,http://id.worldcat.org/fast/1103529,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,Nineteenth century,fast,http://id.worldcat.org/fast/1037841,,,,,,,,,"New-York, Taken from the Bay near Bedlows Island",Chapman-Bennett View,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Reproduction of original colored aquatint, dated 1836 and depicting 1834-35, from the Lander-Daly-Borden Collection.","Plate 116  From volume 3 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_003/pages/ldpd_5800727_003_00000181.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,,ownership of original,From the Lander-Daly-Borden Collection,,
,ldpd_5800727_003_00000181.jpg,Original filename,stokes_qrr_000,stokes_qrr,asset,omeka_3636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,"New-York, Taken from the Bay near Bedlows Island",,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/volume-3/chapter-5-the-war-of-1812-4,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_qsv,,item,,,"Loss, Charles",personal,naf,http://id.loc.gov/authorities/names/nr00020333,Surveyor,marcrelator,http://id.loc.gov/vocabulary/relators/srv,,,,,,,TRUE,"Penniman, John, approximately 1817-1850",personal,naf,http://id.loc.gov/authorities/names/nr93052566,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,"Michelin, Francis, 1809 or 1810-1878",personal,naf,http://id.loc.gov/authorities/names/nr90027995,Lithographer,marcrelator,http://id.loc.gov/vocabulary/relators/ltg,,,,"Hutchings, John, cooper",personal,naf,http://id.loc.gov/authorities/names/nr94003611,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,1915,1915,TRUE,"Date of volume 1 of The iconography of Manhattan Island, 1498-1909.",date note,cartographic,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,maps,aat,http://vocab.getty.edu/aat/300028094,,,,Ponds,fast,http://id.worldcat.org/fast/1070954,Steamboats,fast,http://id.worldcat.org/fast/1132443,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,Eighteenth century,fast,http://id.worldcat.org/fast/904058,Nineteenth century,fast,http://id.worldcat.org/fast/1037841,,,,,A,"Map of Fresh Water Pond in the City Of New York (etc.): A Manuscript Survey by Charles Loss, City Surveyor, Made on the Ice; Origin of Steam Navigation. ""Honor to whom honor is due."" A View of Collect Pond and its Vicinity, in the City of New York in 1793 .... (etc.)",,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Two images on the page.

Bottom image: The artist was John Penniman, ca. 1817-1850; the lithographer was Francis Michelin, 1809 or 1810-1878. Regarding John Fitch's work with steam boats.","Plate 58-a and Plate 58-b  From volume 1 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","[Plate 58-a] A map of fresh water pond in the City of New York (etc.) A manuscript survey by Charles Loss, City Surveyor, made on the ice: Reproduction of manuscript on paper, a map depicting 1801, from the collection of I.N. Phelps Stokes.","[Plate 58-b]: Origin of steam navigation. ""Honor to whom honor is due."" A view of Collect Pond and its vicinity, in the City of New York in 1793: Reproduction of original lithograph, drawn on stone by J. Penniman, with F. Michelin as lithographer, and published by John Hutchings, depicting 1793-96 but dated 1846, from the collection of I.N. Phelps Stokes.","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_001/pages/ldpd_5800727_001_00000614.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,ownership of original,"City of New York, Office of the Bureau of Design and Survey",ownership of original,I.N. Phelps Stokes
,ldpd_5800727_001_00000633.jpg,Original filename,stokes_qsv_000,stokes_qsv,asset,omeka_1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,A,"Map of Fresh Water Pond in the City Of New York (etc.): A Manuscript Survey by Charles Loss, City Surveyor, Made on the Ice; Origin of Steam Navigation. ""Honor to whom honor is due."" A View of Collect Pond and its Vicinity, in the City of New York in 1793 .... (etc.)",,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/vol_1/ch4,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
