partName,projectURL,_identifiers-1,note-2:note_type,note-2:note_value,_project.string_key,relatedItem_project,form-2:form_term.uri,form-2:form_term.value,title-1:title_sort_portion,location-1:location_term.uri,location-1:location_term.code,_digital_object_type.string_key,location-1:location_term.value,title-1:title_non_sort_portion,date_created-1:date_created_type,location-1:location_term.authority,_parent_digital_objects-1.identifier,digital_origin-1:digital_origin_value,type_of_resource-1:type_of_resource_value,omeka_identifier-1:omeka_identifier_value,date_created_textual-1:date_created_textual_value,collection-1:collection_term.uri,date_created-1:date_created_start_value,language-1:language_term.uri,language-1:language_term.value,language-1:language_term.authority,note-1:note_type,note-1:note_value,name-1:name_term.uri,name-1:name_term.value,name-1:name_term.name_type,name-1:name_term.authority,name-1:name_role-1.name_role_term.uri,name-1:name_role-1.name_role_term.value,name-1:name_role-1.name_role_term.authority,note-5:note_type,note-5:note_value,location-1:location_shelf_location-1.location_shelf_location_free_text,location-1:location_shelf_location-1.location_shelf_location_box_number,location-1:location_shelf_location-1.location_shelf_location_folder_number,object_in_context_url-1:object_in_context_url_value,abstract-1:abstract_value,subject_name-1:subject_name_term.uri,subject_topic-1:subject_topic_term.uri,subject_title-1:subject_title_term.uri,subject_name-1:subject_name_term.value,subject_title-1:subject_title_term.value,subject_topic-1:subject_topic_term.value,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.name_type,subject_title-1:subject_title_term.authority,subject_topic-1:subject_topic_term.authority,subject_hierarchical_geographic-1:subject_hierarchical_geographic_city_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_county_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_borough_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_province_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_street-1.subject_hierarchical_geographic_street_value,place_of_origin-2:place_of_origin_value,use_and_reproduction-1:use_and_reproduction_value,date_created-1:date_created_end_value,publisher-1:publisher_value,place_of_origin-1:place_of_origin_value,note-4:note_type,note-4:note_value,collection-2:collection_term.uri,collection-2:collection_term.value,clio_identifier-1:clio_identifier_value,note-7:note_type,note-7:note_value
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119124.jpg, ,Ulysses Kay: Twentieth Century Composer, ,music,"Six Dances, cover", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6967,1965, ,1965, ,eng,iso639-2, ,original filename: 120119124.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 1, Folder 85", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/string-orchestra/six-dances-for-string-orchestr,"Score of Ulysses Kay's ""Six Dances for String Orchestra,"" with the alternative title ""American Dances,"" consists of ""Schottische,"" ""Waltz,"" ""Round Dance,"" ""Polka,"" ""Promenade,"" and ""Galop."" ",,,,,,,,,,,,,,,,,,,,Leeds Music,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119123.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Sinfonia in E for Orchestra Sketches, bars 48 to 50", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6966,"February 23, 1950", ,1950-02-23, ,eng,iso639-2, ,holograph manuscript|original filename: 120119123.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 10, Folder 8", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/sinfonia-in-e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119122.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Sinfonia in E for Orchestra Sketches, bars 45 to 47", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6965,"February 23, 1950", ,1950-02-23, ,eng,iso639-2, ,holograph manuscript|original filename: 120119122.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 10, Folder 8", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/sinfonia-in-e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119121.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Sinfonia in E for Orchestra Sketches, bars 42 to 44", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6964,"February 23, 1950", ,1950-02-23, ,eng,iso639-2, ,holograph manuscript|original filename: 120119121.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 10, Folder 8", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/sinfonia-in-e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119110.jpg|http://ldpd.lampdev.columbia.edu/kay_music_120119/120119111.jpg|http://ldpd.lampdev.columbia.edu/kay_music_120119/120119112.jpg|http://ldpd.lampdev.columbia.edu/kay_music_120119/120119113.jpg|http://ldpd.lampdev.columbia.edu/kay_music_120119/120119114.jpg|http://ldpd.lampdev.columbia.edu/kay_music_120119/120119115.jpg|http://ldpd.lampdev.columbia.edu/kay_music_120119/120119116.jpg|http://ldpd.lampdev.columbia.edu/kay_music_120119/120119117.jpg|http://ldpd.lampdev.columbia.edu/kay_music_120119/120119118.jpg|http://ldpd.lampdev.columbia.edu/kay_music_120119/120119119.jpg|http://ldpd.lampdev.columbia.edu/kay_music_120119/120119120.jpg, ,Ulysses Kay: Twentieth Century Composer, ,music,"Sinfonia in E for Orchestra, pages 70 to 80", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6963,1975, ,1975, ,eng,iso639-2, ,original filename: 120119110.tif - 120119120.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 1, Folder 27", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/sinfonia-in-e,,,,,,,,,,,,,,,,,,,,,Pembroke Music Company,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119109.jpg, ,Ulysses Kay: Twentieth Century Composer, ,music,"Sinfonia in E for Orchestra, front cover", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6962,1975, ,1975, ,eng,iso639-2, ,original filename: 120119109.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 1, Folder 27", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/sinfonia-in-e,,,,,,,,,,,,,,,,,,,,,Pembroke Music Company,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119108.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Second Nocturne, page 1", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6961,"July 17, 1973", ,1973-07-17, ,eng,iso639-2, ,holograph manuscript|original filename: 120119108.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 28, Folder 11", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/keyboard-music/nocturnes-for-piano,Score for piano; Commissioned by Mrs. Eric Stein,,,,,,,,,,,,,,,,,,Ulysses Kay Estate,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119107.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts|music,"Rope: A Design for Dance, title page", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6960,1946, ,1946, ,eng,iso639-2, ,holograph manuscript|original filename: 120119107.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 8, Folder 9", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/ballet-music/the-rope,"Score of ""The Rope: a design for dance, after William Blake"", music for dance and piano; Commissioned by Eleanore Goff, dancer",,,,,,,,,,,,,,,,,,Ulysses Kay Estate,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119106.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts|music,"Rope: A Design for Dance, page 1", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6959,1946, ,1946, ,eng,iso639-2, ,holograph manuscript|original filename: 120119106.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 8, Folder 9", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/ballet-music/the-rope,"Score of ""The Rope: a design for dance, after William Blake"", music for dance and piano; Commissioned by Eleanore Goff, dancer",,,,,,,,,,,,,,,,,,Ulysses Kay Estate,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119105.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Quiet One (film score), page 72", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6958,"June 5th, 1948", ,1948-06-05, ,eng,iso639-2, ,original filename: 120119105.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,Box 46, , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/the-quiet-one,Film score for The Quiet One,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119104.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Quiet One (film score), page 71", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6957,"June 5th, 1948", ,1948-06-05, ,eng,iso639-2, ,original filename: 120119104.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,Box 46, , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/the-quiet-one,Film score for The Quiet One,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119103.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Quiet One (film score), page 70", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6956,"June 5th, 1948", ,1948-06-05, ,eng,iso639-2, ,original filename: 120119103.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,Box 46, , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/the-quiet-one,Film score for The Quiet One,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119102.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Quiet One (film score), page 69", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6955,"June 5th, 1948", ,1948-06-05, ,eng,iso639-2, ,original filename: 120119102.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,Box 46, , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/the-quiet-one,Film score for The Quiet One,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119101.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Quiet One (film score), page 68", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6954,"June 5th, 1948", ,1948-06-05, ,eng,iso639-2, ,original filename: 120119101.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,Box 46, , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/the-quiet-one,Film score for The Quiet One,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119100.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Quiet One (film score), page 67", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6953,"June 5th, 1948", ,1948-06-05, ,eng,iso639-2, ,original filename: 120119100.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,Box 46, , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/the-quiet-one,Film score for The Quiet One,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119099.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Quiet One (film score), page 66", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6952,"June 5th, 1948", ,1948-06-05, ,eng,iso639-2, ,original filename: 120119099.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,Box 46, , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/the-quiet-one,Film score for The Quiet One,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119098.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Quiet One (film score), page 65", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6951,"June 5th, 1948", ,1948-06-05, ,eng,iso639-2, ,original filename: 120119098.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,Box 46, , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/the-quiet-one,Film score for The Quiet One,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119097.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Quiet One (film score), page 1", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6950,"June 5th, 1948", ,1948-06-05, ,eng,iso639-2, ,original filename: 120119097.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,Box 46, , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/the-quiet-one,Film score for The Quiet One,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119096.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts|music,"Of New Horizons, page 44", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6949,"July 4th, 1944", ,1944-07-04, ,eng,iso639-2, ,photostatic copy of holograph manuscript|original filename: 120119096.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,Box 44, , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/of-new-horizons,"Ulysses Kay's score for ""Of New Horizons""",,,,,,,,,,,,,,,,,,,,,,ownership,Ulysses Kay Estate,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119095.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts|music,"Of New Horizons, page 3", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6948,"July 4th, 1944", ,1944-07-04, ,eng,iso639-2, ,photostatic copy of holograph manuscript|original filename: 120119095.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,Box 44, , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/of-new-horizons,"Page 3 of Ulysses Kay's score for ""Of New Horizons""",,,,,,,,,,,,,,,,,,,,,,ownership,Ulysses Kay Estate,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119094.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts|music,"Of New Horizons, cover, label", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6947,"July 4th, 1944", ,1944-07-04, ,eng,iso639-2, ,photostatic copy of holograph manuscript|original filename: 120119094.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,Box 44, , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/of-new-horizons,"Cover label for ""Of New Horizons"" score by Ulysses Kay",,,,,,,,,,,,,,,,,,,,,,ownership,Ulysses Kay Estate,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119093.jpg, ,Ulysses Kay: Twentieth Century Composer, ,music,"Of New Horizons, page 76", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6946,1961, ,1961, ,eng,iso639-2, ,original filename: 120119093.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 1, Folder 15", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/of-new-horizons,"Page 76 of the Edition Peters miniature score of ""Of New Horizons"" by Ulysses Kay.",,,,,,,,,,,,,,,,,,,,C. F. Peters,New York,,,,,CLIO id: 2228504,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119092.jpg, ,Ulysses Kay: Twentieth Century Composer, ,music,"Of New Horizons, page 1", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6945,1961, ,1961, ,eng,iso639-2, ,original filename: 120119092.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 1, Folder 15", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/of-new-horizons,"First page of the Edition Peters miniature score of ""Of New Horizons"" by Ulysses Kay.",,,,,,,,,,,,,,,,,,,,C. F. Peters,New York,,,,,CLIO id: 2228504,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119091.jpg, ,Ulysses Kay: Twentieth Century Composer, ,music,"Of New Horizons, page 81", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6944,1961, ,1961, ,eng,iso639-2, ,original filename: 120119091.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 1, Folder 15", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/of-new-horizons,"Essay about Ulysses Kay at the back of the Edition Peters miniature score of Kays' ""Of New Horizons""",,,,,,,,,,,,,,,,,,,,C. F. Peters,New York,,,,,CLIO id: 2228504,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119090.jpg, ,Ulysses Kay: Twentieth Century Composer, ,music,"Of New Horizons, page 80", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6943,1961, ,1961, ,eng,iso639-2, ,original filename: 120119090.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 1, Folder 15", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/of-new-horizons,"Essay on Ulysses Kay at the end of the Edition Peters miniature score of Kay's ""Of New Horizons""",,,,,,,,,,,,,,,,,,,,C. F. Peters,New York,,,,,CLIO id: 2228504,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119089.jpg, ,Ulysses Kay: Twentieth Century Composer, ,music,"Of New Horizons, cover", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6942,1961, ,1961, ,eng,iso639-2, ,original filename: 120119089.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 1, Folder 15", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/of-new-horizons,"Cover of Edition Peters miniature score of ""Of New Horizons"" by Ulysses Kay.",,,,,,,,,,,,,,,,,,,,C. F. Peters,New York,,,,,CLIO id: 2228504,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119088.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts|music,"Markings, page 1", , , ,"Rare Book and Manuscript Library, Columbia University", ,inferred,local, ,reformatted digital,Still Image,6941,1968, ,1968, ,eng,iso639-2, ,original filename: 120119088.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,Box 61, , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/markings,"Photostatic copy of holograph manuscript of the score for ""Marking"", with holograph corrections in red pencil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119087.jpg, ,Ulysses Kay: Twentieth Century Composer, ,correspondence,Letter from Ulysses Kay to Vladimir Ussachevsky relating to libretto of the Boor, , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6940,"April 19, 1955", ,1955-04-19, ,eng,iso639-2, ,"correspondence, typescript, signed, dated 19 April 1955|original filename: 120119087.tif", ,"Kay, Ulysses, 1917-1995|Ussachevsky, Vladimir, 1911-1990", , , , , ,holdings, ,"Box 1, Folder 38", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/operas/the-boor,"Opera, 1 act",,,,,,,,,,,,,,,,,"New York, New York",Ulysses Kay Estate,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119086.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Juggler of Our Lady: piano reduction, title page", , , ,"Rare Book and Manuscript Library, Columbia University", ,approximate,local, ,reformatted digital,Still Image,6939,1956, ,1956, ,eng,iso639-2, ,photostat of holograph manuscript|original filename: 120119086.tif, ,"Kay, Ulysses, 1917-1995|King, Alexander, 1900-1965", , , , , ,holdings, ,"Box 14, Folder 8", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/operas/the-juggler-of-our-lady,"Juggler of Our Lady, a one-act opera: Piano reduction, title page",,,,,,,,,,,,,,,,,,Ulysses Kay Estate,,,,,,,,,,
