_digital_object_type.string_key,_parent_digital_objects-1.identifier,_project.string_key,collection-1:collection_term.value,collection-1:collection_term.uri,name-1:name_term.value,name-1:name_term.name_type,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_role-2:name_role_term.value,name-1:name_role-2:name_role_term.authority,name-1:name_role-2:name_role_term.uri,name-1:name_term.authority,name-1:name_term.uri,name-2:name_term.value,name-2:name_term.name_type,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_term.authority,name-2:name_term.uri,name-3:name_term.value,name-3:name_term.name_type,name-3:name_role-1:name_role_term.value,name-3:name_role-1:name_role_term.authority,name-3:name_role-1:name_role_term.uri,name-3:name_role-2:name_role_term.value,name-3:name_role-2:name_role_term.authority,name-3:name_role-2:name_role_term.uri,name-3:name_term.authority,name-3:name_term.uri,name-4:name_term.value,name-4:name_term.name_type,name-4:name_role-1:name_role_term.value,name-4:name_role-1:name_role_term.authority,name-4:name_role-1:name_role_term.uri,name-4:name_term.authority,name-4:name_term.uri,name-5:name_term.value,name-5:name_term.name_type,name-5:name_role-1:name_role_term.value,name-5:name_role-1:name_role_term.authority,name-5:name_role-1:name_role_term.uri,name-5:name_term.authority,name-5:name_term.uri,name-6:name_term.value,name-6:name_term.name_type,name-6:name_role-1:name_role_term.value,name-6:name_role-1:name_role_term.authority,name-6:name_role-1:name_role_term.uri,name-6:name_term.authority,name-6:name_term.uri,name-7:name_term.value,name-7:name_term.name_type,name-7:name_role-1:name_role_term.value,name-7:name_role-1:name_role_term.authority,name-7:name_role-1:name_role_term.uri,name-7:name_term.authority,name-7:name_term.uri,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_type,date_created_textual-1:date_created_textual_value,abstract-1:abstract_value,clio_identifier-1:clio_identifier_value,omeka_identifier-1:omeka_identifier_value,type_of_resource-1:type_of_resource_value,language-1:language_term.value,language-1:language_term.authority,language-1:language_term.uri,object_in_context_url-1:object_in_context_url_value,object_in_context_url-2:object_in_context_url_value,location-1:location_term.code,location-1:location_term.authority,location-1:location_term.uri\,location-1:location_term.value,location-1:location_shelf_location-1:location_shelf_location_free_text,location-1:location_sublocation,note-1:note_value,note-1:note_type,note-3:note_value,note-3:note_type,digital_origin-1:digital_origin_value,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,place_of_origin-1:place_of_origin_value,place_authority_identifier,place_of_origin-2:place_of_origin_value,place_authority_identifier2,place_of_origin-3:place_of_origin_value,place_authority_identifier3,place_of_origin-4:place_of_origin_value,place_authority_identifier4,relatedItem_Project,projectURL,note-4:note_value,note-4:note_type,publisher-1:publisher_value,publisher-2:publisher_value,publisher-3:publisher_value,note-5:note_value,note-5:note_type,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_topic-3:subject_topic_term.value,subject_topic-3:subject_topic_term.authority,subject_topic-3:subject_topic_term.uri,subject_topic-4:subject_topic_term.value,subject_topic-4:subject_topic_term.authority,subject_topic-4:subject_topic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.uri,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,title-1:title_non_sort_portion,title-1:title_sort_portion,_identifiers-1
item,,judging_book_cover,Historical Collection of Children's Literature,,"Nelly, Kate J.",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,,,Lee and Shepard,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/nr99036938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869,,,1869,,6150327,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,HISTCHIL Unclassified,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Boston (Mass.),http://id.loc.gov/authorities/names/n79045553,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Gift of Frances Henne,ownership,Lee and Shepard,,,Series: The Proverb Series,relatedItem,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Book spines,fast,http://id.worldcat.org/fast/836246,Peafowl,fast,http://id.worldcat.org/fast/1055972,,,,,,,,,,,,,,,,Fine Feathers Do Not Make Fine Birds,judgingbookcover_ffd
asset,judgingbookcover_ffd,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_5022,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/selected_spines/items_9_16,,,,,,,,,,GBF237.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spine,judgingbookcover_ffd_001
item,,judging_book_cover,Park Benjamin Papers,,"Goodrich, Samuel G. (Samuel Griswold), 1793-1860",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n50035295,D. Appleton and Company,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/n81038527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855,,,1855,,6181712,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,BENJAMIN 812G62 Q533,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,D. Appleton & Co.,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,,,,,,,,,,,,,,,,,,,"Faggots for the Fireside: or, Fact and Fancy; By Peter Parley",judgingbookcover_fff
asset,judgingbookcover_fff,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4830,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/traditional/items_9_13,,,,,,,,,,GBF042.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_fff_001
item,,judging_book_cover,Book Arts Collection,http://id.library.columbia.edu/term/67352f9a-3ebe-40ff-a87c-717b2b82bd5d,"La Fontaine, Jean de, 1621-1695",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n79081923,"Grandville, J. J., 1803-1847",personal,Illustrator,marcrelator,http://id.loc.gov/vocabulary/relators/ill,naf,http://id.loc.gov/authorities/names/n50037075,"Wright, Elizur, 1804-1885",personal,Translator,marcrelator,http://id.loc.gov/vocabulary/relators/trl,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/n88291547,Tappan and Dennet,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/nr97018998,"Colman, William A.",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,,,,,,,,,,,,,,1841,,,1841,Volume Two,6204122,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,BOOKART 017.1Fr G76 1841L,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Boston (Mass.),http://id.loc.gov/authorities/names/n79045553,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,"Elizur Wright , Jr.",Tappan and Dennet,William A. Colman,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Classical antiquities,fast,http://id.worldcat.org/fast/863445,"Urns, Greek",fast,http://id.worldcat.org/fast/1163000,,,,,,,,,,,,,,,,Fables of La Fontaine,judgingbookcover_ffo
asset,judgingbookcover_ffo,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4833,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/classical_motifs/items_1_7,,,,,,,,,,GBF045.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_ffo_001
item,,judging_book_cover,,,"Finden, W. (William), 1787-1852",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/no90001823,"Tilt, Charles, 1797-1861",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/nr93002483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837,,,1837,,1987597,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,NE1723 .F43 1837g,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,London (England),http://id.loc.gov/authorities/names/n79005665,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Gift of Francis J. Sypher,ownership,Charles Tilt,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,,,,,,,,,,,,,,,,,,,Finden's Gallery of the Graces: A Series of Portrait Illustrations of British Poets; from Paintings Designed Expressly for This Work by the Most Eminent British Artists,judgingbookcover_fgg
asset,judgingbookcover_fgg,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4843,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/gift_books/items_1_11,,,,,,,,,,GBF055.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_fgg_001
item,,judging_book_cover,,,"Wallace, Lew, 1827-1905",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n80120828,James R. Osgood and Company,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/no96013109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873,,,1873,,5573906,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B812W153 Q5 1873,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Boston (Mass.),http://id.loc.gov/authorities/names/n79045553,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,James R. Osgood and Company,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Classical antiquities,fast,http://id.worldcat.org/fast/863445,Owls,fast,http://id.worldcat.org/fast/1049507,,,,,,,,,,,,,,,The,"Fair God; or, The Last of the 'Tzins: A Tale of the Conquest of Mexico",judgingbookcover_fgl
asset,judgingbookcover_fgl,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4837,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/classical_motifs/items_1_7,,,,,,,,,,GBF049.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_fgl_001
item,,judging_book_cover,,,"Springer, John S.",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/no97026911,Harper & Brothers,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/n50041511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851,,,1851,,6134158,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B976.4 Sp7,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Gift of Morris H. Saffron,ownership,Harper & Brothers,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Vignettes,fast,http://id.worldcat.org/fast/1166915,Loggers,fast,http://id.worldcat.org/fast/1001941,Forests and forestry,fast,http://id.worldcat.org/fast/932632,,,,,,,,,,,,,Forest Life and Forest Trees,judgingbookcover_flf
asset,judgingbookcover_flf,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4930,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/wild_west/items_1_9,,,,,,,,,,GBF144.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_flf_001
item,,judging_book_cover,Park Benjamin Papers,,"Waterman, Catharine H. (Catharine Harbeson), 1812-",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/no95008995,"Phillips, Sampson & Company",corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/nr97015361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,,,1856,,6181424,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,BENJAMIN 812Es49 Q5,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Boston (Mass.),http://id.loc.gov/authorities/names/n79045553,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,"Phillips, Sampson & Company",,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,Flowers,fast,http://id.worldcat.org/fast/864319,,,,,,,,,,,,,,,,"Flora's Lexicon: An Interpretation of the Language and Sentiment of Flowers: With an Outline of Botany, and a Poetical Introduction",judgingbookcover_fli
asset,judgingbookcover_fli,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4873,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/gift_books/items_24_35,,,,,,,,,,GBF085.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_fli_001
item,,judging_book_cover,Park Benjamin Papers,,"Irving, Theodore, 1809-1880",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n86111105,"Putnam, George Palmer, 1814-1872",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/n50049337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,,,1850,,6174512,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,BENJAMIN 812Ir83 Q5,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,George P. Putnam,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Vignettes,fast,http://id.worldcat.org/fast/1166915,,,,,,,Samaritan woman (Biblical figure),personal,naf,http://id.loc.gov/authorities/names/n92006801,Jesus Christ,personal,naf,http://id.loc.gov/authorities/names/n79084784,,,,The,"Fountain of Living Waters, in a Series of Sketches; By a Layman",judgingbookcover_flw
asset,judgingbookcover_flw,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4808,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/vignettes/items_1_10,,,,,,,,,,GBF020.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_flw_001
item,,judging_book_cover,,,"Calverley, Charles Stuart, 1831-1884",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n50032197,Bell and Daldy,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/no2001089993,"Deighton, Bell, and Co.",corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,naf,http://id.loc.gov/authorities/names/nr2001026476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872,,,1872,Second Edition.,748483,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,PR4409.C2 F5 1872b,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Cambridge (Mass.),http://id.loc.gov/authorities/names/n79061258,London (England),http://id.loc.gov/authorities/names/n79005665,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Gift of William H. W. Sabine,ownership,"Deighton, Bell, and Co",Bell and Daldy,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Book spines,fast,http://id.worldcat.org/fast/836246,,,,,,,,,,,,,,,,,,,Fly Leaves,judgingbookcover_fly
asset,judgingbookcover_fly,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_5024,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/selected_spines/items_9_16,,,,,,,,,,GBF239.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spine,judgingbookcover_fly_001
item,,judging_book_cover,,,M.C.C.,personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,,,J. C. Derby and Company,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,Derby & Hewson,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848,,,1848,,5542629,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B810.81 F763 1848,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Auburn (N.Y.),http://id.loc.gov/authorities/names/n80131752,Buffalo (N.Y.),http://id.loc.gov/authorities/names/n79075597,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Bancroft Fund,ownership,J. C. Derby and Company,Derby & Hewson,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Embossed bindings,fast,http://id.worldcat.org/fast/908371,Forget-me-nots,fast,http://id.worldcat.org/fast/932826,,,,,,,,,,,,,,,The,Forget-Me-Not: a Token of Remembrance,judgingbookcover_fmn
asset,judgingbookcover_fmn,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4797,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/cloths/embossed,,,,,,,,,,GBF010.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_fmn_001
item,,judging_book_cover,,,"Bailey, Philip James, 1816-1902",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n82158329,"Pickering, William, 1796-1854",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/no89021301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852,,,1852,,673286,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,PR4052 .F4 1852b,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,London (England),http://id.loc.gov/authorities/names/n79005665,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Gift of Carl and Mary E. Woodring,ownership,William Pickering,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Vignettes,fast,http://id.worldcat.org/fast/1166915,Snakes,fast,http://id.worldcat.org/fast/1121833,,,,,,,,,,,,,,,,"Festus: A Poem, Fifth Edition",judgingbookcover_fpf
asset,judgingbookcover_fpf,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4888,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_1_8,,,,,,,,,,GBF100.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_fpf_001
item,,judging_book_cover,Historical Collection of Children's Literature,,Frank,personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,,,J.E. Tilton and Company,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/nr99029209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858,,,1858,,6157615,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,HISTCHIL Unclassified,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Boston (Mass.),http://id.loc.gov/authorities/names/n79045553,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Bequest of Sarah B. Russell,ownership,J. E. Tilton & Co.,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Vignettes,fast,http://id.worldcat.org/fast/1166915,Goslings,fast,http://id.worldcat.org/fast/1893928,Boats and boating,fast,http://id.worldcat.org/fast/835176,,,,,,,,,,,,,"Fourteen Pet Goslings, and Other Pretty Stories of My Childhood",judgingbookcover_fpg
asset,judgingbookcover_fpg,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4815,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/vignettes/items_11_20,,,,,,,,,,GBF027.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_fpg_001
item,,judging_book_cover,,,"Jones, William, F.S.A.",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/no95056478,Chatto & Windus (Firm),corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/n85242407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877,,,1877,,46245,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,NK7444 .J65,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,London (England),http://id.loc.gov/authorities/names/n79005665,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Gift of Moritz Jagendorf,ownership,Chatto & Windus,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Vignettes,fast,http://id.worldcat.org/fast/1166915,Rings,fast,http://id.worldcat.org/fast/1098014,,,,,,,,,,,,,,,,"Finger-Ring Lore: Historical, Legendary, Anecdotal",judgingbookcover_frl
asset,judgingbookcover_frl,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4909,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_25_32,,,,,,,,,,GBF123.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_frl_001
