relatedItem_Collection,name_primary,name_primary_type,name_primaryRelator,name_primaryRelator_authority,name_primaryRelator_authority_identifier,name_primary_authority,name_primary_authority_identifier,name 2,name_type 2,nameRelator 2,nameRelator_authority 2,nameRelator_authority_identifier 2,name_authority 2,name_authority_identifier 2,keyDate_start,keyDate_end,dateQualifier,dateCreated,abstract,item - featured,item - public,identifier_clio,identifier_omeka,typeofResource,language,language_authority,language_authority_identifier,location_url_ObjectInContext,source,physicalLocation,physicalLocation_authority,physicalLocation_authority_identifier,shelfLocator,note,note 1,note_holdings,note_filename,note_filename2,digitalOrigin,extent,form,form_authority,form_authority_identifier,form_originalFormat,place,place_authority,place_authority_identifier,relatedItem_Project,projectURL,note_ownership,publisher,languageOfCataloging,subject_topic,subject_topic_authority,subject_topic_authority_identifier,subject_topic 2,subject_topic_authority 2,subject_topic_authority_identifier 2,subject_name,subject_name_authority,subject_name_authority_identifier,subject_title,subject_title_authority,subject_title_authority_identifier,subject_geographic,subject_geographic_authority,subject_geographic_authority_identifier,subject_geographic_hierarchical_street,subject_geographic_hierarchical_borough,subject_geographic_hierarchical_city,subject_geographic_hierarchical_state,subject_geographic_hierarchical_province,subject_geographic_hierarchical_country,subject_temporal,accessCondition,title_nonsort,title,identifier_title,partName,title2_nonsort,title2,title2_type
Historical Photograph Collection,Sprague,personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1934-8-20,1934-09-19,,"between August 20 and September 19, 1934","Image of student workers moving boxes from book chutes onto book carts at the foot of stairs to Low Plaza. Between August 20 and September 19, 1934 student workers and professional movers moved books from their original home in Low Library to their new home in South Hall (Butler Library).",0,1,,omeka_650,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people--page-2,"Historical Photograph Collection;Box 138;Folder 9 (Administration - Provost - Libraries, Butler Transfer of Books from Low)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 138;Folder 9 (Administration - Provost - Libraries, Butler Transfer of Books from Low)",,,,original filename: B75_1129,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,College campuses,fast,http://id.worldcat.org/fast/1740107,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Book Transfer,butler75_kgm,,,,
Historical Photograph Collection,Sprague,personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1934-8-20,1934-09-19,,"between August 20 and September 19, 1934","Image of student workers moving boxes from book chutes onto book carts at the foot of stairs to Low Plaza. Between August 20 and September 19, 1934 student workers and professional movers moved books from their original home in Low Library to their new home in South Hall (Butler Library).",0,1,,omeka_650,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people--page-2,"Historical Photograph Collection;Box 138;Folder 9 (Administration - Provost - Libraries, Butler Transfer of Books from Low)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 138;Folder 9 (Administration - Provost - Libraries, Butler Transfer of Books from Low)",,,,original filename: B75_1129,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,College campuses,fast,http://id.worldcat.org/fast/1740107,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Book Transfer,butler75_kgm_000,,,,
Historical Photograph Collection,"Wurts Bros. (New York, N.Y.)",corporate,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2010029790,,,,,,,,1934,,approximate,circa 1934,"View of the main reading room, looking east, in South Hall (Butler Library), ca. 1934.",0,1,,omeka_537,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/art---architecture/architecture,"Historical Photograph Collection;Box162;Folder 7 (Buildings & Grounds - Morningside - Butler library, Album ""The New Library building of Columbia University, Gift of Edward S. Harkness,1934"")",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box162;Folder 7 (Buildings & Grounds - Morningside - Butler library, Album ""The New Library building of Columbia University, Gift of Edward S. Harkness,1934"")",,,,original filename: B75_1016,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Reading rooms,fast,http://id.worldcat.org/fast/1090833,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Main Reading Room Looking East,butler75_khu,,,,
Historical Photograph Collection,"Wurts Bros. (New York, N.Y.)",corporate,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2010029790,,,,,,,,1934,,approximate,circa 1934,"View of the main reading room, looking east, in South Hall (Butler Library), ca. 1934.",0,1,,omeka_537,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/art---architecture/architecture,"Historical Photograph Collection;Box162;Folder 7 (Buildings & Grounds - Morningside - Butler library, Album ""The New Library building of Columbia University, Gift of Edward S. Harkness,1934"")",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box162;Folder 7 (Buildings & Grounds - Morningside - Butler library, Album ""The New Library building of Columbia University, Gift of Edward S. Harkness,1934"")",,,,original filename: B75_1016,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Reading rooms,fast,http://id.worldcat.org/fast/1090833,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Main Reading Room Looking East,butler75_khu_000,,,,
Historical Photograph Collection,"Warman, Manny, -1983",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2015118397,,,,,,,,1934,2009,inferred,between 1934 and 2009,Professor Tyndall and Dwight Miner at the publication party for the Columbia Encyclopedia.,0,1,,omeka_660,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people,Historical Photograph Collection; Box 129; Folder 2 (Academics - Affiliated Institutions - Columbia University Press),NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua, Box 129; Folder 2 (Academics - Affiliated Institutions - Columbia University Press),"Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,original filename: B75_1139,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Columbia Encyclopedia Publication Party,butler75_kmt,,,,
Historical Photograph Collection,"Warman, Manny, -1983",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2015118397,,,,,,,,1934,2009,inferred,between 1934 and 2009,Professor Tyndall and Dwight Miner at the publication party for the Columbia Encyclopedia.,0,1,,omeka_660,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people,Historical Photograph Collection; Box 129; Folder 2 (Academics - Affiliated Institutions - Columbia University Press),NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua, Box 129; Folder 2 (Academics - Affiliated Institutions - Columbia University Press),"Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,original filename: B75_1139,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Columbia Encyclopedia Publication Party,butler75_kmt_000,,,,
Historical Photograph Collection,"Warman, Manny, -1983",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2015118397,,,,,,,,1954,,,1954,"""Students pore over a display of ""Banned Books of All Ages"" in Butler Library at Columbia University which is observing its 200th anniversary throughout 1954.""",0,1,,omeka_662,still image,,,,,"Historical Photograph Collection; Box 149; Folder 2 (Bicentennial - Exhibits - Columbia University, New York, 1954)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua," Box 149; Folder 2 (Bicentennial - Exhibits - Columbia University, New York, 1954)",,,,original filename: B75_1141,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Prohibited books,fast,http://id.worldcat.org/fast/1078755,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,," ""Banned Books"" Display",butler75_kvr,,,,
Historical Photograph Collection,"Warman, Manny, -1983",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2015118397,,,,,,,,1954,,,1954,"""Students pore over a display of ""Banned Books of All Ages"" in Butler Library at Columbia University which is observing its 200th anniversary throughout 1954.""",0,1,,omeka_662,still image,,,,,"Historical Photograph Collection; Box 149; Folder 2 (Bicentennial - Exhibits - Columbia University, New York, 1954)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua," Box 149; Folder 2 (Bicentennial - Exhibits - Columbia University, New York, 1954)",,,,original filename: B75_1141,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Prohibited books,fast,http://id.worldcat.org/fast/1078755,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,," ""Banned Books"" Display",butler75_kvr_000,,,,
Historical Photograph Collection,"Beals, A. Tennyson",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1932-06-15,,,"June 15, 1932","Butler Library construction, 15 June 1932.",0,1,,omeka_552,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/construction/construction,"Historical Photograph Collection;Box 162;Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 162;Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,original filename: B75_1031,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Butler Library Construction 4,butler75_lfb,,,,
Historical Photograph Collection,"Beals, A. Tennyson",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1932-06-15,,,"June 15, 1932","Butler Library construction, 15 June 1932.",0,1,,omeka_552,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/construction/construction,"Historical Photograph Collection;Box 162;Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 162;Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,original filename: B75_1031,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Butler Library Construction 4,butler75_lfb_000,,,,
Historical Photograph Collection,,,,,,,,,,,,,,,1945-12,,,"December, 1945","Students in the Butler Library Browsing Room, December 1945.",0,1,,omeka_544,still image,,,,,"Historical Photograph Collection; Box 162;Folder 9 (Buildings & Grounds - Morningside - Butler Library, Browsing Room)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua," Box 162;Folder 9 (Buildings & Grounds - Morningside - Butler Library, Browsing Room)",,,,original filename: B75_1023,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,"Browsing Room, December 1945",butler75_lgt,,,,
Historical Photograph Collection,,,,,,,,,,,,,,,1945-12,,,"December, 1945","Students in the Butler Library Browsing Room, December 1945.",0,1,,omeka_544,still image,,,,,"Historical Photograph Collection; Box 162;Folder 9 (Buildings & Grounds - Morningside - Butler Library, Browsing Room)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua," Box 162;Folder 9 (Buildings & Grounds - Morningside - Butler Library, Browsing Room)",,,,original filename: B75_1023,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,"Browsing Room, December 1945",butler75_lgt_000,,,,
Historical Photograph Collection,"Boldtman, J.",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1934-08-31,,,"August 31, 1934","31 August 1934. Student workers unloading books from book elevator outside of Low Memorial Library. Between August 20 and September 19, 1934 student workers and professional movers moved books from their original home in Low Library to their new home in South Hall (Butler Library).",0,1,,omeka_653,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people--page-2,"Historical Photograph Collection;Box 138;Folder 9 (Administration - Provost - Libraries, Butler Transfer of Books from Low)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 138;Folder 9 (Administration - Provost - Libraries, Butler Transfer of Books from Low)",,,,original filename: B75_1132,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Unloading The Book Elevator ,butler75_lpp,,,,
Historical Photograph Collection,"Boldtman, J.",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1934-08-31,,,"August 31, 1934","31 August 1934. Student workers unloading books from book elevator outside of Low Memorial Library. Between August 20 and September 19, 1934 student workers and professional movers moved books from their original home in Low Library to their new home in South Hall (Butler Library).",0,1,,omeka_653,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people--page-2,"Historical Photograph Collection;Box 138;Folder 9 (Administration - Provost - Libraries, Butler Transfer of Books from Low)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 138;Folder 9 (Administration - Provost - Libraries, Butler Transfer of Books from Low)",,,,original filename: B75_1132,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Unloading The Book Elevator ,butler75_lpp_000,,,,
Historical Photograph Collection,"Beals, A. Tennyson",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1934,,,1934,"View of completed South Hall (Butler Library), 1934.",0,1,,omeka_567,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/construction/construction,"Historical Photograph Collection;Box 162;Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 162;Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,original filename: B75_1046,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Butler Library (South Hall) Completed,butler75_lur,,,,
