item - public,item - itemId,item - featured,item - MODS - FormGenre,item - MODS - FormGenre - Authority,item - MODS - ShelfLocation,item - MODS - DigitalOrigin,item - MODS - RepositoryName,item - MODS - RepositoryName - code,item - MODS - RepositoryName - code - Authority,item - MODS - KeyDate - Single/Start,item - MODS - KeyDate - End,item - MODS - TypeofDate,item - MODS - Collection 1,item - MODS - Collection 2,item - MODS - PlaceofOrigin 1,item - MODS - PlaceofOrigin 2,item - MODS - PlaceofOrigin 3,item - MODS - PlaceofOrigin 3 - Authority - Identifier,item - MODS - PlaceofOrigin 4,item - MODS - PlaceofOrigin 4 - Authority - Identifier,item - MODS - LanguageofCataloging,item - MODS - Subrepository,item - DublinCore - Title - Display,item - DublinCore - Title - Work,item - DublinCore - Title - Work - Identifier,item - DublinCore - Title - Part,item - DublinCore - Title 2 - Display,item - DublinCore - Title 2 - Work,item - DublinCore - Title 2 - Attribute,item - DublinCore - Date,item - DublinCore - Identifier,item - DublinCore - Creator,item - DublinCore - Creator - Authority,item - DublinCore - Creatore - Authority - Identifier,item - DublinCore - Language,item - OriginalFileLoadedIntoOmeka,item - OmekaCollection - nonSort,item - OmekaCollection,item - ItemType,project URL,item - itemInContext 1,item - itemInContext 2
,,,manuscripts,lcsh,X893 M11,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1600,1699,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Maʻaʹse Yehudit,Maʻaʹse Yehudit,mye,,מעשה יהודית,מעשה יהודית,alternative,17th century,CLIO_7213786,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007219,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1609,,,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Ḥalone sheḳufim aṭumim: pesaḳim me-Ḥakhme Rabane gelilot Italia Ashkenazim. Title leaf,Ḥalone sheḳufim aṭumim: pesaḳim me-Ḥakhme Rabane gelilot Italia Ashkenazim,hsa_000,Title leaf,"חלוני שקופים אטומים פסקים מחכמי רבני גלילות איטאליאה אשכנזים, ספרדים ואיטאליאני אשר כתבו בענין הריב בין יורשי המנוח שמואל צדיק ויוסף בן יצחק קורקוס על חלונות אשר היו ליתומים הנ""ל על גג רעפים של יוסף.","חלוני שקופים אטומים פסקים מחכמי רבני גלילות איטאליאה אשכנזים, ספרדים ואיטאליאני אשר כתבו בענין הריב בין יורשי המנוח שמואל צדיק ויוסף בן יצחק קורקוס על חלונות אשר היו ליתומים הנ""ל על גג רעפים של יוסף.",alternative,1609,,"Sforno, Ḥananel ben Yisʹraʾel",,,heb,original filename: 120017026.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007218,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1609,,,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Ḥalone sheḳufim aṭumim: pesaḳim me-Ḥakhme Rabane gelilot Italia Ashkenazim. Binding (closed),Ḥalone sheḳufim aṭumim: pesaḳim me-Ḥakhme Rabane gelilot Italia Ashkenazim,hsa_002,Binding (closed),"חלוני שקופים אטומים פסקים מחכמי רבני גלילות איטאליאה אשכנזים, ספרדים ואיטאליאני אשר כתבו בענין הריב בין יורשי המנוח שמואל צדיק ויוסף בן יצחק קורקוס על חלונות אשר היו ליתומים הנ""ל על גג רעפים של יוסף.","חלוני שקופים אטומים פסקים מחכמי רבני גלילות איטאליאה אשכנזים, ספרדים ואיטאליאני אשר כתבו בענין הריב בין יורשי המנוח שמואל צדיק ויוסף בן יצחק קורקוס על חלונות אשר היו ליתומים הנ""ל על גג רעפים של יוסף.",alternative,1609,,"Sforno, Ḥananel ben Yisʹraʾel",,,heb,original filename: 120017027.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
,,,manuscripts,lcsh,X893 H16,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1609,,,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Ḥalone sheḳufim aṭumim: pesaḳim me-Ḥakhme Rabane gelilot Italia Ashkenazim,Ḥalone sheḳufim aṭumim: pesaḳim me-Ḥakhme Rabane gelilot Italia Ashkenazim,hsa,,"חלוני שקופים אטומים פסקים מחכמי רבני גלילות איטאליאה אשכנזים, ספרדים ואיטאליאני אשר כתבו בענין הריב בין יורשי המנוח שמואל צדיק ויוסף בן יצחק קורקוס על חלונות אשר היו ליתומים הנ""ל על גג רעפים של יוסף.","חלוני שקופים אטומים פסקים מחכמי רבני גלילות איטאליאה אשכנזים, ספרדים ואיטאליאני אשר כתבו בענין הריב בין יורשי המנוח שמואל צדיק ויוסף בן יצחק קורקוס על חלונות אשר היו ליתומים הנ""ל על גג רעפים של יוסף.",alternative,1609,CLIO_7184840,"Sforno, Ḥananel ben Yisʹraʾel",,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007217,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Ani ha-gever dibarti el libi be-khol ʻet ki en ka-el. Leaf 5 verso,Ani ha-gever dibarti el libi be-khol ʻet ki en ka-el,ahg_005,Leaf 5 verso,אני הגבר דברתי אל לבי בכל עת כי אין כאל,אני הגבר דברתי אל לבי בכל עת כי אין כאל,alternative,15th century,,,,,heb,original filename: X893.15_C73_005b.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
,,,manuscripts,lcsh,X893 C73,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Ani ha-gever dibarti el libi be-khol ʻet ki en ka-el,Ani ha-gever dibarti el libi be-khol ʻet ki en ka-el,ahg,,אני הגבר דברתי אל לבי בכל עת כי אין כאל,אני הגבר דברתי אל לבי בכל עת כי אין כאל,alternative,15th century,CLIO_7519015,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007216,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1300,1399,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Torah: Numbers 27:2- 29:23. Leaf,Torah: Numbers 27:2- 29:23,tnu_027,Leaf,תורה   במדבר כז:ב- כט:כג,תורה   במדבר כז:ב- כט:כג,alternative,14th century,,,,,heb,original filename: X893_B4796_1a.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
,,,manuscripts,lcsh,X893 B4796 (green box),,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1300,1399,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Torah: Numbers 27:2- 29:23,Torah: Numbers 27:2- 29:23,tnu,,תורה   במדבר כז:ב- כט:כג,תורה   במדבר כז:ב- כט:כג,alternative,14th century,CLIO_7704781,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007215,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1692,,,X Manuscripts,Hebrew Manuscripts,Germany?,,Germany,http://id.loc.gov/authorities/names/n80125931,,,eng,,Psalterium Harmonicum. Leaf 1 recto,Psalterium Harmonicum,pha_001,Leaf 1 recto,,,,1692,,,,,lat,original filename: X893_B479_002.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
,,,manuscripts,lcsh,X893 B479,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1692,,,X Manuscripts,Hebrew Manuscripts,Germany?,,Germany,http://id.loc.gov/authorities/names/n80125931,,,eng,,Psalterium Harmonicum,Psalterium Harmonicum,pha,,,,,1692,CLIO_7140072,,,,lat,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007214,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1568,,,X Manuscripts,Hebrew Manuscripts,Geneva,,Geneva (Switzerland),http://id.loc.gov/authorities/names/n81018331,,,eng,,Observate ex Immanuelis. Leaves 1 verso - 2 recto,Observate ex Immanuelis,oei_001,Leaves 1 verso - 2 recto,,,,1568,,"Tremellius, Immanuel, 1510-1580",naf,http://id.loc.gov/authorities/names/n87861372,lat,original filename: X893_B476_002.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
,,,manuscripts,lcsh,X893 B476,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1568,,,X Manuscripts,Hebrew Manuscripts,Geneva,,Geneva (Switzerland),http://id.loc.gov/authorities/names/n81018331,,,eng,,Observate ex Immanuelis,Observate ex Immanuelis,oei,,,,,1568,CLIO_7140108,"Tremellius, Immanuel, 1510-1580",naf,http://id.loc.gov/authorities/names/n87861372,lat,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007213,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1500,1599,approximate,X Manuscripts,Hebrew Manuscripts,Yemen,,Yemen (Republic),http://id.loc.gov/authorities/names/n81053408,,,eng,,"Prophets. Volume 1, leaves 71 verso - 72 recto",Prophets,pro_071,"Volume 1, leaves 71 verso - 72 recto",נביאים עם תרגום ארמי.,נביאים עם תרגום ארמי.,alternative,16th century,,,,,heb,original filename: 120017143.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
,,,manuscripts,lcsh,X893 B47,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1500,1599,approximate,X Manuscripts,Hebrew Manuscripts,Yemen,,Yemen (Republic),http://id.loc.gov/authorities/names/n81053408,,,eng,,Prophets,Prophets,pro,,נביאים עם תרגום ארמי.,נביאים עם תרגום ארמי.,alternative,16th century,CLIO_7140120,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007212,0,books,aat,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1600,,,Spinoza Collection,Hebrew Manuscripts,Ṿenetsyah,,Venice (Italy),http://id.loc.gov/authorities/names/n79018142,,,eng,,Sefer ha-ḥinukh: yavoʾu bo ha-613 mitsṿot. Title page,Sefer ha-ḥinukh: yavoʾu bo ha-613 mitsṿot,shy_000,Title page,,,,1600,,,,,heb,original filename: 120017100.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
,,,books,aat,Spinoza 193 Sp4 FH135,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1600,,,Spinoza Collection,Hebrew Manuscripts,Ṿenetsyah,,Venice (Italy),http://id.loc.gov/authorities/names/n79018142,,,eng,,Sefer ha-ḥinukh: yavoʾu bo ha-613 mitsṿot,Sefer ha-ḥinukh: yavoʾu bo ha-613 mitsṿot,shy,,,,,1600,CLIO_6175412,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007211,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,ʻEsʹer sefirot. Leaves 20 verso - 21 recto,ʻEsʹer sefirot,ess_020,Leaves 20 verso - 21 recto,עשר ספירות,עשר ספירות,alternative,18th century,,,,,heb,original filename: 120017079.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/mystics/x893_se3,
1,007210,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,ʻEsʹer sefirot. Leaf 26 recto,ʻEsʹer sefirot,ess_026,Leaf 26 recto,עשר ספירות,עשר ספירות,alternative,18th century,,,,,heb,original filename: 120017080.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/mystics/x893_se3,
,,,manuscripts,lcsh,X893 Se3,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,ʻEsʹer sefirot,ʻEsʹer sefirot,ess,,עשר ספירות,עשר ספירות,alternative,18th century,CLIO_7329030,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007209,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Menorat zahav ṭahor. Leaves 3 verso - 4 recto,Menorat zahav ṭahor,mzt_003,Leaves 3 verso - 4 recto,מנורת זהב טהור,מנורת זהב טהור,alternative,18th century,,"Luria, Solomon ben Jehiel, 1510?-1573 or 1574",naf,http://id.loc.gov/authorities/names/n86052223,heb,original filename: 120017062.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/mystics/x893_m52,
,,,manuscripts,lcsh,X893 M52,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Menorat zahav ṭahor,Menorat zahav ṭahor,mzt,,מנורת זהב טהור,מנורת זהב טהור,alternative,18th century,CLIO_7218967,"Luria, Solomon ben Jehiel, 1510?-1573 or 1574",naf,http://id.loc.gov/authorities/names/n86052223,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007208,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Sidur ha-Rashash. Page 51 verso,Sidur ha-Rashash,shr_051,Page 51 verso,"סדור הרש""ש","סדור הרש""ש",alternative,18th century,,,,,heb,original filename: 120017134.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/mystics/x893_l9738,
,,,manuscripts,lcsh,X893 L9738,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Sidur ha-Rashash,Sidur ha-Rashash,shr,,"סדור הרש""ש","סדור הרש""ש",alternative,18th century,CLIO_8797405,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007207,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1500,1599,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Kaṿanot ha-Ari. Leaf 20 recto,Kaṿanot ha-Ari,kha_020,Leaf 20 recto,"כונות האר""י","כונות האר""י",alternative,16th century,,"Luria, Isaac ben Solomon, 1534-1572",naf,http://id.loc.gov/authorities/names/n80098859,heb,original filename: 120017113.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/mystics/x893_l893,
,,,manuscripts,lcsh,"X893 L893 (3a-17a, 47, 58b-62b)",,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1500,1599,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Kaṿanot ha-Ari,Kaṿanot ha-Ari,kha,,"כונות האר""י","כונות האר""י",alternative,16th century,CLIO_7633557,"Luria, Isaac ben Solomon, 1534-1572",naf,http://id.loc.gov/authorities/names/n80098859,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007206,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Derekh ʻets ḥayim. Title leaf,Derekh ʻets ḥayim,deh_000,Title leaf,דרך עץ חיים,דרך עץ חיים,alternative,18th century,,"Vital, Ḥayyim ben Joseph, 1542 or 1543-1620",naf,http://id.loc.gov/authorities/names/n84008520,heb,original filename: 120017157.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/mystics/x893_l892,
,007206,,manuscripts,lcsh,X893 L892,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Derekh ʻets ḥayim,Derekh ʻets ḥayim,deh,,דרך עץ חיים,דרך עץ חיים,alternative,18th century,CLIO_7633554,"Vital, Ḥayyim ben Joseph, 1542 or 1543-1620",naf,http://id.loc.gov/authorities/names/n84008520,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007205,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1776,,,X Manuscripts,Hebrew Manuscripts,Corfu,,Kerkyra (Greece),http://id.loc.gov/authorities/names/n80024459,,,eng,,Seder zakhor berit. Title leaf,Seder zakhor berit,szb_000,Title leaf,סדר זכור ברית,סדר זכור ברית,alternative,1776,,,,,heb,original filename: 120017054.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/mystics/x893_k14,
1,007203,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1600,1699,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,"Sefer Otsrot hayim: im hagahot Natan Shapira, Mosheh Zekhut, Benyamin Kohen and Yosef. Leaf 1 recto","Sefer Otsrot hayim: im hagahot Natan Shapira, Mosheh Zekhut, Benyamin Kohen and Yosef",soh_001,Leaf 1 recto,"ספר אוצרות חיים  עם הגהות נתן שפירא, משה זכות, בנימין הכהן ויוסף טבול","ספר אוצרות חיים  עם הגהות נתן שפירא, משה זכות, בנימין הכהן ויוסף טבול",alternative,17th century,,"Vital, Ḥayyim ben Joseph, 1542 or 1543-1620",naf,http://id.loc.gov/authorities/names/n84008520,heb,original filename: 120017028.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/mystics/x893_h33,
